ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m104,Hawaii,courtship,tailbase,Leaf_B1,own,2.616240617,35.6332122
m104,Hawaii,courtship,tailbase,Leaf_B2,own,1.53019327,35.7269159
m104,Hawaii,courtship,tailbase,Leaf_T1,own,7.285289999,57.5682519
m104,Hawaii,courtship,tailbase,Leaf_T2,own,4.612481325,56.0456328
m104,Hawaii,courtship,tailbase,Stem1,own,0.274456079,37.6692972
m104,Hawaii,courtship,tailbase,Stem2,own,0.914870792,43.0940559
m21,Hawaii,courtship,tailbase,Leaf_B1,own,2.602235145,18.3628119
m21,Hawaii,courtship,tailbase,Leaf_B2,own,3.29198996,18.4565156
m21,Hawaii,courtship,tailbase,Leaf_T1,own,6.142791396,40.2978515
m21,Hawaii,courtship,tailbase,Leaf_T2,own,4.533203112,38.7752324
m21,Hawaii,courtship,tailbase,Stem1,own,3.474789213,20.3988969
m21,Hawaii,courtship,tailbase,Stem2,own,2.690839338,25.8236555
m2bh,Hawaii,courtship,tailbase,Leaf_B1,own,3.07815045,19.5599487
m2bh,Hawaii,courtship,tailbase,Leaf_B2,own,4.607401004,19.6536524
m2bh,Hawaii,courtship,tailbase,Leaf_T1,own,3.607333508,41.4949883
m2bh,Hawaii,courtship,tailbase,Leaf_T2,own,3.568575579,39.9723692
m2bh,Hawaii,courtship,tailbase,Stem1,own,5.024291054,21.5960337
m2bh,Hawaii,courtship,tailbase,Stem2,own,4.404161088,27.0207923
m2d,Hawaii,courtship,tailbase,Leaf_B1,own,3.695674348,19.5836983
m2d,Hawaii,courtship,tailbase,Leaf_B2,own,2.636275763,19.677402
m2d,Hawaii,courtship,tailbase,Leaf_T1,own,8.410144139,41.518738
m2d,Hawaii,courtship,tailbase,Leaf_T2,own,5.800923171,39.9961189
m2d,Hawaii,courtship,tailbase,Stem1,own,1.049809713,21.6197833
m2d,Hawaii,courtship,tailbase,Stem2,own,1.83945362,27.044542
m40,Hawaii,courtship,tailbase,Leaf_B1,own,1.36112342,25.7230989
m40,Hawaii,courtship,tailbase,Leaf_B2,own,2.442864856,25.8168026
m40,Hawaii,courtship,tailbase,Leaf_T1,own,5.338882057,47.6581386
m40,Hawaii,courtship,tailbase,Leaf_T2,own,3.537285161,46.1355195
m40,Hawaii,courtship,tailbase,Stem1,own,2.745841144,27.7591839
m40,Hawaii,courtship,tailbase,Stem2,own,1.89571742,33.1839426
m40c,Hawaii,courtship,tailbase,Leaf_B1,own,2.144425005,27.393608
m40c,Hawaii,courtship,tailbase,Leaf_B2,own,2.337060236,27.4873117
m40c,Hawaii,courtship,tailbase,Leaf_T1,own,6.557836064,49.3286476
m40c,Hawaii,courtship,tailbase,Leaf_T2,own,4.497649258,47.8060285
m40c,Hawaii,courtship,tailbase,Stem1,own,1.69547006,29.429693
m40c,Hawaii,courtship,tailbase,Stem2,own,1.225111907,34.8544516
m40d,Hawaii,courtship,tailbase,Leaf_B1,own,2.677222692,11.0659326
m40d,Hawaii,courtship,tailbase,Leaf_B2,own,2.510677854,11.1596363
m40d,Hawaii,courtship,tailbase,Leaf_T1,own,6.949977502,33.0009723
m40d,Hawaii,courtship,tailbase,Leaf_T2,own,4.777164415,31.4783532
m40d,Hawaii,courtship,tailbase,Stem1,own,1.392440546,13.1020176
m40d,Hawaii,courtship,tailbase,Stem2,own,1.604086758,18.5267763
m44b,Hawaii,courtship,tailbase,Leaf_B1,own,3.831957569,7.7784544
m44b,Hawaii,courtship,tailbase,Leaf_B2,own,2.47452497,7.8721581
m44b,Hawaii,courtship,tailbase,Leaf_T1,own,8.527006549,29.7134941
m44b,Hawaii,courtship,tailbase,Leaf_T2,own,5.709438124,28.190875
m44b,Hawaii,courtship,tailbase,Stem1,own,1.806757361,9.8145394
m44b,Hawaii,courtship,tailbase,Stem2,own,2.156550167,15.2392981
m67d,Hawaii,courtship,tailbase,Leaf_B1,own,3.630366172,20.2633803
m67d,Hawaii,courtship,tailbase,Leaf_B2,own,2.427772881,20.357084
m67d,Hawaii,courtship,tailbase,Leaf_T1,own,8.343953136,42.1984199
m67d,Hawaii,courtship,tailbase,Leaf_T2,own,5.643650444,40.6758008
m67d,Hawaii,courtship,tailbase,Stem1,own,0.984266844,22.2994653
m67d,Hawaii,courtship,tailbase,Stem2,own,1.797397275,27.7242239
m69,Hawaii,courtship,tailbase,Leaf_B1,own,2.761750453,32.8181467
m69,Hawaii,courtship,tailbase,Leaf_B2,own,2.574510519,32.9118504
m69,Hawaii,courtship,tailbase,Leaf_T1,own,7.079460595,54.7531863
m69,Hawaii,courtship,tailbase,Leaf_T2,own,4.851130496,53.2305672
m69,Hawaii,courtship,tailbase,Stem1,own,2.524443906,34.8542317
m69,Hawaii,courtship,tailbase,Stem2,own,1.934019076,40.2789903
m73d,Hawaii,courtship,tailbase,Leaf_B1,own,3.085771567,9.8137207
m73d,Hawaii,courtship,tailbase,Leaf_B2,own,2.084697161,9.9074244
m73d,Hawaii,courtship,tailbase,Leaf_T1,own,7.739911877,31.7487604
m73d,Hawaii,courtship,tailbase,Leaf_T2,own,5.0980839,30.2261413
m73d,Hawaii,courtship,tailbase,Stem1,own,1.728978522,11.8498058
m73d,Hawaii,courtship,tailbase,Stem2,own,1.586691848,17.2745644
m78,Hawaii,courtship,tailbase,Leaf_B1,own,2.975475951,4.0843736
m78,Hawaii,courtship,tailbase,Leaf_B2,own,1.83467798,4.1780773
m78,Hawaii,courtship,tailbase,Leaf_T1,own,7.657071766,26.0194132
m78,Hawaii,courtship,tailbase,Leaf_T2,own,4.974116611,24.4967941
m78,Hawaii,courtship,tailbase,Stem1,own,0.343914669,6.1204586
m78,Hawaii,courtship,tailbase,Stem2,own,1.207677126,11.5452172
m78b,Hawaii,courtship,tailbase,Leaf_B1,own,2.943662405,24.2841187
m78b,Hawaii,courtship,tailbase,Leaf_B2,own,1.981019935,24.3778224
m78b,Hawaii,courtship,tailbase,Leaf_T1,own,7.644008723,46.2191583
m78b,Hawaii,courtship,tailbase,Leaf_T2,own,5.031270158,44.6965392
m78b,Hawaii,courtship,tailbase,Stem1,own,1.422262297,26.3202037
m78b,Hawaii,courtship,tailbase,Stem2,own,1.324242575,31.7449623
m79c,Hawaii,courtship,tailbase,Leaf_B1,own,2.756087013,26.5120497
m79c,Hawaii,courtship,tailbase,Leaf_B2,own,2.696989809,26.6057534
m79c,Hawaii,courtship,tailbase,Leaf_T1,own,6.804472961,48.4470893
m79c,Hawaii,courtship,tailbase,Leaf_T2,own,4.616767264,46.9244703
m79c,Hawaii,courtship,tailbase,Stem1,own,3.031659956,28.5481347
m79c,Hawaii,courtship,tailbase,Stem2,own,2.330415933,33.9728933
m80b,Hawaii,courtship,tailbase,Leaf_B1,own,3.159904708,16.8374807
m80b,Hawaii,courtship,tailbase,Leaf_B2,own,2.164993136,16.9311845
m80b,Hawaii,courtship,tailbase,Leaf_T1,own,7.810164834,38.7725204
m80b,Hawaii,courtship,tailbase,Leaf_T2,own,5.174849244,37.2499013
m80b,Hawaii,courtship,tailbase,Stem1,own,1.777993548,18.8735658
m80b,Hawaii,courtship,tailbase,Stem2,own,1.656569409,24.2983244
m82d,Hawaii,courtship,tailbase,Leaf_B1,own,4.033773719,17.5365556
m82d,Hawaii,courtship,tailbase,Leaf_B2,own,2.573998843,17.6302593
m82d,Hawaii,courtship,tailbase,Leaf_T1,own,8.713082949,39.4715953
m82d,Hawaii,courtship,tailbase,Leaf_T2,own,5.832065019,37.9489762
m82d,Hawaii,courtship,tailbase,Stem1,own,1.876052279,19.5726406
m82d,Hawaii,courtship,tailbase,Stem2,own,2.357072926,24.9973993
m89,Hawaii,courtship,tailbase,Leaf_B1,own,3.67547395,25.6987846
m89,Hawaii,courtship,tailbase,Leaf_B2,own,2.964711875,25.7924883
m89,Hawaii,courtship,tailbase,Leaf_T1,own,8.339369917,47.6338242
m89,Hawaii,courtship,tailbase,Leaf_T2,own,5.945948037,46.1112051
m89,Hawaii,courtship,tailbase,Stem1,own,1.560147708,27.7348696
m89,Hawaii,courtship,tailbase,Stem2,own,1.923955754,33.1596282
m9,Hawaii,courtship,tailbase,Leaf_B1,own,2.56198607,17.2414835
m9,Hawaii,courtship,tailbase,Leaf_B2,own,2.956072156,17.3351872
m9,Hawaii,courtship,tailbase,Leaf_T1,own,6.467662811,39.1765231
m9,Hawaii,courtship,tailbase,Leaf_T2,own,4.667014212,37.653904
m9,Hawaii,courtship,tailbase,Stem1,own,2.1694004,19.2775685
m9,Hawaii,courtship,tailbase,Stem2,own,2.036245235,24.7023271
m90,Hawaii,courtship,tailbase,Leaf_B1,own,2.877695042,31.3967992
m90,Hawaii,courtship,tailbase,Leaf_B2,own,2.045870406,31.4905029
m90,Hawaii,courtship,tailbase,Leaf_T1,own,7.566918193,53.3318388
m90,Hawaii,courtship,tailbase,Leaf_T2,own,5.020597134,51.8092197
m90,Hawaii,courtship,tailbase,Stem1,own,1.444035033,33.4328842
m90,Hawaii,courtship,tailbase,Stem2,own,1.278751806,38.8576428
m90,Hawaii,courtship,tailbase,Leaf_B1,own,2.877695042,31.3967992
m90,Hawaii,courtship,tailbase,Leaf_B2,own,2.045870406,31.4905029
m90,Hawaii,courtship,tailbase,Leaf_T1,own,7.566918193,53.3318388
m90,Hawaii,courtship,tailbase,Leaf_T2,own,5.020597134,51.8092197
m90,Hawaii,courtship,tailbase,Stem1,own,1.444035033,33.4328842
m90,Hawaii,courtship,tailbase,Stem2,own,1.278751806,38.8576428
m95d,Hawaii,courtship,tailbase,Leaf_B1,own,2.400195535,5.7159089
m95d,Hawaii,courtship,tailbase,Leaf_B2,own,2.203907038,5.8096126
m95d,Hawaii,courtship,tailbase,Leaf_T1,own,6.819174708,27.6509485
m95d,Hawaii,courtship,tailbase,Leaf_T2,own,4.57842536,26.1283294
m95d,Hawaii,courtship,tailbase,Stem1,own,1.155263908,7.7519939
m95d,Hawaii,courtship,tailbase,Stem2,own,1.221792172,13.1767525
m99,Hawaii,courtship,tailbase,Leaf_B1,own,2.776378479,14.3513994
m99,Hawaii,courtship,tailbase,Leaf_B2,own,2.816400382,14.4451031
m99,Hawaii,courtship,tailbase,Leaf_T1,own,6.997484686,36.286439
m99,Hawaii,courtship,tailbase,Leaf_T2,own,4.993858016,34.76382
m99,Hawaii,courtship,tailbase,Stem1,own,1.684120318,16.3874844
m99,Hawaii,courtship,tailbase,Stem2,own,1.749375032,21.812243
ms5,Hawaii,courtship,tailbase,Leaf_B1,own,2.826899022,20.5931842
ms5,Hawaii,courtship,tailbase,Leaf_B2,own,2.689499599,20.6868879
ms5,Hawaii,courtship,tailbase,Leaf_T1,own,6.908905904,42.5282239
ms5,Hawaii,courtship,tailbase,Leaf_T2,own,4.682082194,41.0056048
ms5,Hawaii,courtship,tailbase,Stem1,own,3.008285,22.6292692
ms5,Hawaii,courtship,tailbase,Stem2,own,2.333791011,28.0540279
m108,Kenya,courtship,tailbase,Leaf_B1,own,0.689114431,5.436921
m108,Kenya,courtship,tailbase,Leaf_B2,own,1.429826712,6.7556283
m108,Kenya,courtship,tailbase,Leaf_T1,own,4.414912634,21.0907676
m108,Kenya,courtship,tailbase,Leaf_T2,own,1.926549998,22.1665764
m108,Kenya,courtship,tailbase,Stem1,own,2.722055821,16.0054661
m108,Kenya,courtship,tailbase,Stem2,own,3.481691954,7.0358106
m11b,Kenya,courtship,tailbase,Leaf_B1,own,2.638716757,0.7963685
m11b,Kenya,courtship,tailbase,Leaf_B2,own,2.632202766,2.1150758
m11b,Kenya,courtship,tailbase,Leaf_T1,own,4.753205299,16.4502151
m11b,Kenya,courtship,tailbase,Leaf_T2,own,3.140207611,17.5260239
m11b,Kenya,courtship,tailbase,Stem1,own,4.096514792,11.3649136
m11b,Kenya,courtship,tailbase,Stem2,own,4.366321844,2.3952581
m13,Kenya,courtship,tailbase,Leaf_B1,own,1.33079786,7.2262432
m13,Kenya,courtship,tailbase,Leaf_B2,own,1.319441724,8.5449506
m13,Kenya,courtship,tailbase,Leaf_T1,own,3.935923976,22.8800898
m13,Kenya,courtship,tailbase,Leaf_T2,own,1.861211427,23.9558987
m13,Kenya,courtship,tailbase,Stem1,own,2.94275526,17.7947883
m13,Kenya,courtship,tailbase,Stem2,own,3.463276799,8.8251328
m17a,Kenya,courtship,tailbase,Leaf_B1,own,2.109679089,15.0666186
m17a,Kenya,courtship,tailbase,Leaf_B2,own,2.70737002,16.385326
m17a,Kenya,courtship,tailbase,Leaf_T1,own,5.617917681,30.7204652
m17a,Kenya,courtship,tailbase,Leaf_T2,own,3.306956476,31.7962741
m17a,Kenya,courtship,tailbase,Stem1,own,3.831963521,25.6351637
m17a,Kenya,courtship,tailbase,Stem2,own,4.299898225,16.6655083
m17b,Kenya,courtship,tailbase,Leaf_B1,own,0.58511972,12.0635295
m17b,Kenya,courtship,tailbase,Leaf_B2,own,0.539258219,13.3822369
m17b,Kenya,courtship,tailbase,Leaf_T1,own,3.752369992,27.7173761
m17b,Kenya,courtship,tailbase,Leaf_T2,own,1.25283376,28.793185
m17b,Kenya,courtship,tailbase,Stem1,own,2.023707446,22.6320746
m17b,Kenya,courtship,tailbase,Stem2,own,2.716106774,13.6624192
m18c,Kenya,courtship,tailbase,Leaf_B1,own,2.151334866,4.4521941
m18c,Kenya,courtship,tailbase,Leaf_B2,own,1.920310877,5.7709015
m18c,Kenya,courtship,tailbase,Leaf_T1,own,3.426151271,20.1060407
m18c,Kenya,courtship,tailbase,Leaf_T2,own,2.098813144,21.1818496
m18c,Kenya,courtship,tailbase,Stem1,own,3.741054657,15.0207392
m18c,Kenya,courtship,tailbase,Stem2,own,4.297559004,6.0510838
m19c,Kenya,courtship,tailbase,Leaf_B1,own,1.713096526,1.5449991
m19c,Kenya,courtship,tailbase,Leaf_B2,own,2.088478547,2.8637065
m19c,Kenya,courtship,tailbase,Leaf_T1,own,4.221596791,17.1988457
m19c,Kenya,courtship,tailbase,Leaf_T2,own,2.294148608,18.2746546
m19c,Kenya,courtship,tailbase,Stem1,own,3.777916317,12.1135442
m19c,Kenya,courtship,tailbase,Stem2,own,4.561934596,3.1438888
m19c,Kenya,courtship,tailbase,Leaf_B1,own,2.536150599,11.1813982
m19c,Kenya,courtship,tailbase,Leaf_B2,own,2.999913545,12.5001056
m19c,Kenya,courtship,tailbase,Leaf_T1,own,5.30234628,26.8352448
m19c,Kenya,courtship,tailbase,Leaf_T2,own,3.390590145,27.9110536
m19c,Kenya,courtship,tailbase,Stem1,own,4.54810319,21.7499433
m19c,Kenya,courtship,tailbase,Stem2,own,5.154533872,12.7802878
m203,Kenya,courtship,tailbase,Leaf_B1,own,1.88985404,4.3053192
m203,Kenya,courtship,tailbase,Leaf_B2,own,1.051969059,2.9866118
m203,Kenya,courtship,tailbase,Leaf_T1,own,2.391356942,11.3485274
m203,Kenya,courtship,tailbase,Leaf_T2,own,0.908546592,12.4243363
m203,Kenya,courtship,tailbase,Stem1,own,2.410565562,6.263226
m203,Kenya,courtship,tailbase,Stem2,own,2.992789032,2.7064295
m20b,Kenya,courtship,tailbase,Leaf_B1,own,2.234945707,9.7270431
m20b,Kenya,courtship,tailbase,Leaf_B2,own,3.032937033,11.0457505
m20b,Kenya,courtship,tailbase,Leaf_T1,own,6.050267708,25.3808897
m20b,Kenya,courtship,tailbase,Leaf_T2,own,3.572418154,26.4566986
m20b,Kenya,courtship,tailbase,Stem1,own,3.872202009,20.2955883
m20b,Kenya,courtship,tailbase,Stem2,own,4.458663253,11.3259328
m211,Kenya,courtship,tailbase,Leaf_B1,own,1.487969744,14.0148129
m211,Kenya,courtship,tailbase,Leaf_B2,own,0.691454304,15.3335203
m211,Kenya,courtship,tailbase,Leaf_T1,own,3.072421801,29.6686595
m211,Kenya,courtship,tailbase,Leaf_T2,own,0.960593721,30.7444683
m211,Kenya,courtship,tailbase,Stem1,own,1.581562184,24.583358
m211,Kenya,courtship,tailbase,Stem2,own,2.202273319,15.6137025
m212,Kenya,courtship,tailbase,Leaf_B1,own,2.560333754,0.0624628
m212,Kenya,courtship,tailbase,Leaf_B2,own,3.146498083,1.3811702
m212,Kenya,courtship,tailbase,Leaf_T1,own,6.256356301,15.7163094
m212,Kenya,courtship,tailbase,Leaf_T2,own,3.665245663,16.7921182
m212,Kenya,courtship,tailbase,Stem1,own,2.506473919,10.6310079
m212,Kenya,courtship,tailbase,Stem2,own,2.901421837,1.6613524
m212,Kenya,courtship,tailbase,Leaf_B1,own,1.588193819,4.7964718
m212,Kenya,courtship,tailbase,Leaf_B2,own,2.105124446,6.1151791
m212,Kenya,courtship,tailbase,Leaf_T1,own,5.345267355,20.4503183
m212,Kenya,courtship,tailbase,Leaf_T2,own,2.756367167,21.5261272
m212,Kenya,courtship,tailbase,Stem1,own,2.020335522,15.3650169
m212,Kenya,courtship,tailbase,Stem2,own,2.435487994,6.3953614
m22a,Kenya,courtship,tailbase,Leaf_B1,own,1.124450916,8.3414809
m22a,Kenya,courtship,tailbase,Leaf_B2,own,0.745905457,9.6601883
m22a,Kenya,courtship,tailbase,Leaf_T1,own,3.6575327,23.9953275
m22a,Kenya,courtship,tailbase,Leaf_T2,own,1.229032726,25.0711364
m22a,Kenya,courtship,tailbase,Stem1,own,1.145690244,18.910026
m22a,Kenya,courtship,tailbase,Stem2,own,1.936389503,9.9403706
m23,Kenya,courtship,tailbase,Leaf_B1,own,0.661230683,11.6076945
m23,Kenya,courtship,tailbase,Leaf_B2,own,1.358055109,12.9264018
m23,Kenya,courtship,tailbase,Leaf_T1,own,4.599359237,27.2615411
m23,Kenya,courtship,tailbase,Leaf_T2,own,1.986599796,28.3373499
m23,Kenya,courtship,tailbase,Stem1,own,2.096297637,22.1762396
m23,Kenya,courtship,tailbase,Stem2,own,2.788522475,13.2065841
m28a,Kenya,courtship,tailbase,Leaf_B1,own,0.805633838,8.3159824
m28a,Kenya,courtship,tailbase,Leaf_B2,own,0.855761235,9.6346897
m28a,Kenya,courtship,tailbase,Leaf_T1,own,4.079015716,23.969829
m28a,Kenya,courtship,tailbase,Leaf_T2,own,1.598650407,25.0456378
m28a,Kenya,courtship,tailbase,Stem1,own,1.825929237,18.8845275
m28a,Kenya,courtship,tailbase,Stem2,own,2.40117371,9.914872
m32a,Kenya,courtship,tailbase,Leaf_B1,own,2.210297518,14.842369
m32a,Kenya,courtship,tailbase,Leaf_B2,own,2.686864706,16.1610763
m32a,Kenya,courtship,tailbase,Leaf_T1,own,5.923621221,30.4962155
m32a,Kenya,courtship,tailbase,Leaf_T2,own,3.396173884,31.5720244
m32a,Kenya,courtship,tailbase,Stem1,own,2.638428683,25.4109141
m32a,Kenya,courtship,tailbase,Stem2,own,2.774209133,16.4412586
m52,Kenya,courtship,tailbase,Leaf_B1,own,2.908327371,21.2504733
m52,Kenya,courtship,tailbase,Leaf_B2,own,2.067269463,22.5691807
m52,Kenya,courtship,tailbase,Leaf_T1,own,1.560437666,36.9043199
m52,Kenya,courtship,tailbase,Leaf_T2,own,1.6948735,37.9801288
m52,Kenya,courtship,tailbase,Stem1,own,3.055205692,31.8190184
m52,Kenya,courtship,tailbase,Stem2,own,3.512315012,22.849363
m52a,Kenya,courtship,tailbase,Leaf_B1,own,2.72152041,5.7997356
m52a,Kenya,courtship,tailbase,Leaf_B2,own,2.616919096,7.118443
m52a,Kenya,courtship,tailbase,Leaf_T1,own,4.687624993,21.4535822
m52a,Kenya,courtship,tailbase,Leaf_T2,own,3.140083915,22.529391
m52a,Kenya,courtship,tailbase,Stem1,own,3.984271007,16.3682807
m52a,Kenya,courtship,tailbase,Stem2,own,4.165380901,7.3986252
m55c,Kenya,courtship,tailbase,Leaf_B1,own,1.882065124,16.5094459
m55c,Kenya,courtship,tailbase,Leaf_B2,own,1.882214574,17.8281533
m55c,Kenya,courtship,tailbase,Leaf_T1,own,4.373321036,32.1632925
m55c,Kenya,courtship,tailbase,Leaf_T2,own,2.4599969,33.2391014
m55c,Kenya,courtship,tailbase,Stem1,own,3.319923173,27.077991
m55c,Kenya,courtship,tailbase,Stem2,own,3.665031116,18.1083356
m56a,Kenya,courtship,tailbase,Leaf_B1,own,2.131949736,12.5881471
m56a,Kenya,courtship,tailbase,Leaf_B2,own,2.83361949,13.9068545
m56a,Kenya,courtship,tailbase,Leaf_T1,own,5.880367217,28.2419937
m56a,Kenya,courtship,tailbase,Leaf_T2,own,3.442778189,29.3178026
m56a,Kenya,courtship,tailbase,Stem1,own,3.738729508,23.1566922
m56a,Kenya,courtship,tailbase,Stem2,own,4.220568604,14.1870368
m56c,Kenya,courtship,tailbase,Leaf_B1,own,1.208592243,15.7548379
m56c,Kenya,courtship,tailbase,Leaf_B2,own,1.376788342,17.0735453
m56c,Kenya,courtship,tailbase,Leaf_T1,own,4.295049007,31.4086845
m56c,Kenya,courtship,tailbase,Leaf_T2,own,2.038811612,32.4844934
m56c,Kenya,courtship,tailbase,Stem1,own,2.743189808,26.323383
m56c,Kenya,courtship,tailbase,Stem2,own,3.214764098,17.3537276
m63b,Kenya,courtship,tailbase,Leaf_B1,own,1.536510255,19.8100735
m63b,Kenya,courtship,tailbase,Leaf_B2,own,2.299097456,21.1287809
m63b,Kenya,courtship,tailbase,Leaf_T1,own,5.383732107,35.4639201
m63b,Kenya,courtship,tailbase,Leaf_T2,own,2.880478797,36.539729
m63b,Kenya,courtship,tailbase,Stem1,own,3.220216311,30.3786187
m63b,Kenya,courtship,tailbase,Stem2,own,3.816744145,21.4089632
m64,Kenya,courtship,tailbase,Leaf_B1,own,2.546891253,28.3214172
m64,Kenya,courtship,tailbase,Leaf_B2,own,3.002862036,29.6401245
m64,Kenya,courtship,tailbase,Leaf_T1,own,5.702036037,43.9752638
m64,Kenya,courtship,tailbase,Leaf_T2,own,3.588953021,45.0510726
m64,Kenya,courtship,tailbase,Stem1,own,4.257761716,38.8899623
m64,Kenya,courtship,tailbase,Stem2,own,4.646442302,29.9203068
m64,Kenya,courtship,tailbase,Leaf_B1,own,3.141914976,18.7337403
m64,Kenya,courtship,tailbase,Leaf_B2,own,3.841194299,20.0524476
m64,Kenya,courtship,tailbase,Leaf_T1,own,6.736584435,34.3875869
m64,Kenya,courtship,tailbase,Leaf_T2,own,4.408734507,35.4633957
m64,Kenya,courtship,tailbase,Stem1,own,4.805441155,29.3022854
m64,Kenya,courtship,tailbase,Stem2,own,5.259472301,20.3326299
m64b,Kenya,courtship,tailbase,Leaf_B1,own,0.707494825,5.9590953
m64b,Kenya,courtship,tailbase,Leaf_B2,own,0.580358403,7.2778027
m64b,Kenya,courtship,tailbase,Leaf_T1,own,3.794113701,21.6129419
m64b,Kenya,courtship,tailbase,Leaf_T2,own,1.323809519,22.6887508
m64b,Kenya,courtship,tailbase,Stem1,own,1.937807134,16.5276404
m64b,Kenya,courtship,tailbase,Stem2,own,2.580363906,7.557985
m74a,Kenya,courtship,tailbase,Leaf_B1,own,1.590639551,16.6768896
m74a,Kenya,courtship,tailbase,Leaf_B2,own,1.014614969,17.995597
m74a,Kenya,courtship,tailbase,Leaf_T1,own,3.494465318,32.3307362
m74a,Kenya,courtship,tailbase,Leaf_T2,own,1.561733111,33.4065451
m74a,Kenya,courtship,tailbase,Stem1,own,2.202626044,27.2454347
m74a,Kenya,courtship,tailbase,Stem2,own,2.547990609,18.2757793
m74b,Kenya,courtship,tailbase,Leaf_B1,own,3.250364506,13.0699012
m74b,Kenya,courtship,tailbase,Leaf_B2,own,3.573524864,14.3886086
m74b,Kenya,courtship,tailbase,Leaf_T1,own,5.919456434,28.7237478
m74b,Kenya,courtship,tailbase,Leaf_T2,own,4.102847183,29.7995567
m74b,Kenya,courtship,tailbase,Stem1,own,4.965139138,23.6384463
m74b,Kenya,courtship,tailbase,Stem2,own,5.298856803,14.6687909
m74b,Kenya,courtship,tailbase,Leaf_B1,own,3.046642681,10.0028123
m74b,Kenya,courtship,tailbase,Leaf_B2,own,2.921541358,11.3215196
m74b,Kenya,courtship,tailbase,Leaf_T1,own,4.667951683,25.6566589
m74b,Kenya,courtship,tailbase,Leaf_T2,own,3.356178381,26.7324677
m74b,Kenya,courtship,tailbase,Stem1,own,4.422470284,20.5713574
m74b,Kenya,courtship,tailbase,Stem2,own,4.651551066,11.6017019
m7a,Kenya,courtship,tailbase,Leaf_B1,own,2.752682655,6.5037305
m7a,Kenya,courtship,tailbase,Leaf_B2,own,3.563377264,7.8224379
m7a,Kenya,courtship,tailbase,Leaf_T1,own,6.594301102,22.1575771
m7a,Kenya,courtship,tailbase,Leaf_T2,own,4.102935308,23.233386
m7a,Kenya,courtship,tailbase,Stem1,own,4.277442283,17.0722756
m7a,Kenya,courtship,tailbase,Stem2,own,4.825988143,8.1026202
m7c,Kenya,courtship,tailbase,Leaf_B1,own,1.560392492,7.3349778
m7c,Kenya,courtship,tailbase,Leaf_B2,own,2.304218448,6.0162704
m7c,Kenya,courtship,tailbase,Leaf_T1,own,5.481323262,8.3188688
m7c,Kenya,courtship,tailbase,Leaf_T2,own,2.839133304,9.3946777
m7c,Kenya,courtship,tailbase,Stem1,own,2.399222244,3.2335673
m7c,Kenya,courtship,tailbase,Stem2,own,3.051289739,5.7360881
m8,Kenya,courtship,tailbase,Leaf_B1,own,2.191162999,12.4571938
