ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m74a,Kenya,display,botflank,Stem1,own,3.37738657,28.2510836
m74a,Kenya,display,botflank,Stem2,own,3.699859228,19.2814282
m74b,Kenya,display,botflank,Leaf_B1,own,6.246598899,20.8637193
m74b,Kenya,display,botflank,Leaf_B2,own,5.390480623,22.1824266
m74b,Kenya,display,botflank,Leaf_T1,own,2.909356321,36.5175659
m74b,Kenya,display,botflank,Leaf_T2,own,4.966802122,37.5933747
m74b,Kenya,display,botflank,Stem1,own,5.731280335,31.4322644
m74b,Kenya,display,botflank,Stem2,own,5.814439966,22.4626089
m7a,Kenya,display,botflank,Leaf_B1,own,0.63929955,17.4940431
m7a,Kenya,display,botflank,Leaf_B2,own,0.81246266,18.8127505
m7a,Kenya,display,botflank,Leaf_T1,own,3.481416563,33.1478897
m7a,Kenya,display,botflank,Leaf_T2,own,0.959128323,34.2236985
m7a,Kenya,display,botflank,Stem1,own,2.324875007,28.0625882
m7a,Kenya,display,botflank,Stem2,own,3.251509502,19.0929327
m7c,Kenya,display,botflank,Leaf_B1,own,7.256266192,20.4207651
m7c,Kenya,display,botflank,Leaf_B2,own,6.404088976,21.7394725
m7c,Kenya,display,botflank,Leaf_T1,own,3.83551132,36.0746117
m7c,Kenya,display,botflank,Leaf_T2,own,5.960668545,37.1504205
m7c,Kenya,display,botflank,Stem1,own,6.604892763,30.9893102
m7c,Kenya,display,botflank,Stem2,own,6.643444482,22.0196547
m8,Kenya,display,botflank,Leaf_B1,own,1.754296439,8.0706723
m8,Kenya,display,botflank,Leaf_B2,own,1.445206896,9.3893797
m8,Kenya,display,botflank,Leaf_T1,own,4.176255729,23.7245189
m8,Kenya,display,botflank,Leaf_T2,own,2.011489517,24.8003278
m8,Kenya,display,botflank,Stem1,own,1.181555206,18.6392174
m8,Kenya,display,botflank,Stem2,own,1.373846257,9.669562
m8a,Kenya,display,botflank,Leaf_B1,own,3.904068516,14.269089
m8a,Kenya,display,botflank,Leaf_B2,own,3.118776546,15.5877963
m8a,Kenya,display,botflank,Leaf_T1,own,0.846789643,29.9229356
m8a,Kenya,display,botflank,Leaf_T2,own,2.531120553,30.9987444
m8a,Kenya,display,botflank,Stem1,own,3.717311567,24.8376341
m8a,Kenya,display,botflank,Stem2,own,4.229460695,15.8679786
m8c,Kenya,display,botflank,Leaf_B1,own,2.989074054,11.4421239
m8c,Kenya,display,botflank,Leaf_B2,own,2.156136188,12.7608312
m8c,Kenya,display,botflank,Leaf_T1,own,1.447877814,27.0959705
m8c,Kenya,display,botflank,Leaf_T2,own,1.758649059,28.1717793
m8c,Kenya,display,botflank,Stem1,own,3.164329879,22.010669
m8c,Kenya,display,botflank,Stem2,own,3.631245007,13.0410135
X29,Kenya,display,botflank,Leaf_B1,own,10.21316185,21.9771168
X29,Kenya,display,botflank,Leaf_B2,own,9.361379918,23.2958242
X29,Kenya,display,botflank,Leaf_T1,own,6.569634099,37.6309634
X29,Kenya,display,botflank,Leaf_T2,own,8.910398099,38.7067723
X29,Kenya,display,botflank,Stem1,own,9.637106204,32.5456619
X29,Kenya,display,botflank,Stem2,own,9.621861778,23.5760065
X29,Kenya,display,botflank,Leaf_B1,own,5.54229411,17.8919076
X29,Kenya,display,botflank,Leaf_B2,own,4.708771441,19.210615
X29,Kenya,display,botflank,Leaf_T1,own,2.01715158,33.5457542
X29,Kenya,display,botflank,Leaf_T2,own,4.209630078,34.621563
X29,Kenya,display,botflank,Stem1,own,5.150669126,28.4604527
X29,Kenya,display,botflank,Stem2,own,5.396935734,19.4907972
X29a,Kenya,display,botflank,Leaf_B1,own,3.433127759,14.3669163
X29a,Kenya,display,botflank,Leaf_B2,own,2.56691698,15.6856237
X29a,Kenya,display,botflank,Leaf_T1,own,2.067004376,30.0207629
X29a,Kenya,display,botflank,Leaf_T2,own,2.353286127,31.0965717
X29a,Kenya,display,botflank,Stem1,own,3.143396548,24.9354614
X29a,Kenya,display,botflank,Stem2,own,3.319771061,15.9658059
m101,Hawaii,display,gular,Leaf_B1,own,8.536437938,38.0077699
m101,Hawaii,display,gular,Leaf_B2,own,10.14090069,38.1014737
m101,Hawaii,display,gular,Leaf_T1,own,4.628745933,59.9428096
m101,Hawaii,display,gular,Leaf_T2,own,7.597976089,58.4201905
m101,Hawaii,display,gular,Stem1,own,10.90430988,40.043855
m101,Hawaii,display,gular,Stem2,own,10.19452418,45.4686136
m101,Hawaii,display,gular,Leaf_B1,own,4.740226031,36.6467839
m101,Hawaii,display,gular,Leaf_B2,own,6.325540322,36.7404877
m101,Hawaii,display,gular,Leaf_T1,own,2.098664577,58.5818236
m101,Hawaii,display,gular,Leaf_T2,own,4.064064399,57.0592045
m101,Hawaii,display,gular,Stem1,own,7.107115799,38.682869
m101,Hawaii,display,gular,Stem2,own,6.398690384,44.1076276
m101b,Hawaii,display,gular,Leaf_B1,own,5.463410517,33.3841362
m101b,Hawaii,display,gular,Leaf_B2,own,6.844265301,33.4778399
m101b,Hawaii,display,gular,Leaf_T1,own,3.269660861,55.3191758
m101b,Hawaii,display,gular,Leaf_T2,own,4.75513619,53.7965567
m101b,Hawaii,display,gular,Stem1,own,7.470862603,35.4202212
m101b,Hawaii,display,gular,Stem2,own,6.937074298,40.8449798
m101c,Hawaii,display,gular,Leaf_B1,own,2.354154839,35.3204351
m101c,Hawaii,display,gular,Leaf_B2,own,3.990361412,35.4141388
m101c,Hawaii,display,gular,Leaf_T1,own,2.752695683,57.2554747
m101c,Hawaii,display,gular,Leaf_T2,own,2.329122416,55.7328556
m101c,Hawaii,display,gular,Stem1,own,4.882448754,37.3565201
m101c,Hawaii,display,gular,Stem2,own,4.085952655,42.7812787
m103,Hawaii,display,gular,Leaf_B1,own,5.73011391,37.4074517
m103,Hawaii,display,gular,Leaf_B2,own,7.383115928,37.5011555
m103,Hawaii,display,gular,Leaf_T1,own,2.513868918,59.3424914
m103,Hawaii,display,gular,Leaf_T2,own,5.065776642,57.8198723
m103,Hawaii,display,gular,Stem1,own,8.21872802,39.4435368
m103,Hawaii,display,gular,Stem2,own,7.413113571,44.8682954
m104c,Hawaii,display,gular,Leaf_B1,own,5.273510741,37.9795773
m104c,Hawaii,display,gular,Leaf_B2,own,6.856319632,38.073281
m104c,Hawaii,display,gular,Leaf_T1,own,2.307156963,59.9146169
m104c,Hawaii,display,gular,Leaf_T2,own,4.547466797,58.3919978
m104c,Hawaii,display,gular,Stem1,own,7.619350973,40.0156623
m104c,Hawaii,display,gular,Stem2,own,6.92105767,45.4404209
m21,Hawaii,display,gular,Leaf_B1,own,5.49580472,37.5865988
m21,Hawaii,display,gular,Leaf_B2,own,7.132286677,37.6803025
m21,Hawaii,display,gular,Leaf_T1,own,2.592360864,59.5216384
m21,Hawaii,display,gular,Leaf_T2,own,4.92366434,57.9990193
m21,Hawaii,display,gular,Stem1,own,7.857922686,39.6226838
m21,Hawaii,display,gular,Stem2,own,7.124449575,45.0474424
m2bh,Hawaii,display,gular,Leaf_B1,own,5.26427242,39.9933631
m2bh,Hawaii,display,gular,Leaf_B2,own,6.741718487,40.0870668
m2bh,Hawaii,display,gular,Leaf_T1,own,4.099858777,61.9284027
m2bh,Hawaii,display,gular,Leaf_T2,own,5.299814796,60.4057837
m2bh,Hawaii,display,gular,Stem1,own,7.041742676,42.0294481
m2bh,Hawaii,display,gular,Stem2,own,6.524160996,47.4542068
m40,Hawaii,display,gular,Leaf_B1,own,2.845850367,36.9455161
m40,Hawaii,display,gular,Leaf_B2,own,4.506052206,37.0392198
m40,Hawaii,display,gular,Leaf_T1,own,3.341474676,58.8805557
m40,Hawaii,display,gular,Leaf_T2,own,3.353111143,57.3579366
m40,Hawaii,display,gular,Stem1,own,5.184349357,38.9816011
m40,Hawaii,display,gular,Stem2,own,4.348077073,44.4063597
m40c,Hawaii,display,gular,Leaf_B1,own,2.838492019,36.3352184
m40c,Hawaii,display,gular,Leaf_B2,own,4.347988082,36.4289221
m40c,Hawaii,display,gular,Leaf_T1,own,3.302341293,58.270258
m40c,Hawaii,display,gular,Leaf_T2,own,3.080246823,56.7476389
m40c,Hawaii,display,gular,Stem1,own,4.917511705,38.3713034
m40c,Hawaii,display,gular,Stem2,own,4.28463324,43.796062
m40d,Hawaii,display,gular,Leaf_B1,own,1.394861663,36.4403141
m40d,Hawaii,display,gular,Leaf_B2,own,2.951393613,36.5340178
m40d,Hawaii,display,gular,Leaf_T1,own,4.164652138,58.3753538
m40d,Hawaii,display,gular,Leaf_T2,own,2.741317806,56.8527347
m40d,Hawaii,display,gular,Stem1,own,3.519249006,38.4763991
m40d,Hawaii,display,gular,Stem2,own,2.782328402,43.9011578
m44b,Hawaii,display,gular,Leaf_B1,own,3.482340045,35.7551366
m44b,Hawaii,display,gular,Leaf_B2,own,5.121596281,35.8488403
m44b,Hawaii,display,gular,Leaf_T1,own,2.102392671,57.6901763
m44b,Hawaii,display,gular,Leaf_T2,own,3.074233464,56.1675572
m44b,Hawaii,display,gular,Stem1,own,5.981366903,37.7912216
m44b,Hawaii,display,gular,Stem2,own,5.193215117,43.2159803
m67b,Hawaii,display,gular,Leaf_B1,own,2.274312404,39.1217624
m67b,Hawaii,display,gular,Leaf_B2,own,2.868883031,39.2154661
m67b,Hawaii,display,gular,Leaf_T1,own,5.98220011,61.0568021
m67b,Hawaii,display,gular,Leaf_T2,own,4.233707744,59.534183
m67b,Hawaii,display,gular,Stem1,own,2.392265576,41.1578474
m67b,Hawaii,display,gular,Stem2,own,2.138356954,46.5826061
m67d,Hawaii,display,gular,Leaf_B1,own,3.376360611,38.9929391
m67d,Hawaii,display,gular,Leaf_B2,own,2.275081445,39.0866428
m67d,Hawaii,display,gular,Leaf_T1,own,8.115140911,60.9279787
m67d,Hawaii,display,gular,Leaf_T2,own,5.458425119,59.4053596
m67d,Hawaii,display,gular,Stem1,own,1.270420414,41.0290241
m67d,Hawaii,display,gular,Stem2,own,1.589849654,46.4537827
m69,Hawaii,display,gular,Leaf_B1,own,6.098578496,38.3003882
m69,Hawaii,display,gular,Leaf_B2,own,7.646576837,38.3940919
m69,Hawaii,display,gular,Leaf_T1,own,3.158871296,60.2354279
m69,Hawaii,display,gular,Leaf_T2,own,5.41879763,58.7128088
m69,Hawaii,display,gular,Stem1,own,8.298962505,40.3364732
m69,Hawaii,display,gular,Stem2,own,7.663843507,45.7612319
m73d,Hawaii,display,gular,Leaf_B1,own,5.258772306,34.4692815
m73d,Hawaii,display,gular,Leaf_B2,own,6.890504416,34.5629852
m73d,Hawaii,display,gular,Leaf_T1,own,2.641226918,56.4043212
m73d,Hawaii,display,gular,Leaf_T2,own,4.773835977,54.8817021
m73d,Hawaii,display,gular,Stem1,own,7.576941878,36.5053665
m73d,Hawaii,display,gular,Stem2,own,6.859724388,41.9301252
m78,Hawaii,display,gular,Leaf_B1,own,1.461981553,34.0553072
m78,Hawaii,display,gular,Leaf_B2,own,1.742358339,34.1490109
m78,Hawaii,display,gular,Leaf_T1,own,5.417247869,55.9903468
m78,Hawaii,display,gular,Leaf_T2,own,2.915968417,54.4677277
m78,Hawaii,display,gular,Stem1,own,2.994838264,36.0913922
m78,Hawaii,display,gular,Stem2,own,2.091575422,41.5161508
m78b,Hawaii,display,gular,Leaf_B1,own,2.758826029,32.0927459
m78b,Hawaii,display,gular,Leaf_B2,own,2.293582267,32.1864496
m78b,Hawaii,display,gular,Leaf_T1,own,7.073007418,54.0277856
m78b,Hawaii,display,gular,Leaf_T2,own,4.637004474,52.5051665
m78b,Hawaii,display,gular,Stem1,own,2.595224922,34.1288309
m78b,Hawaii,display,gular,Stem2,own,1.997436707,39.5535896
m79c,Hawaii,display,gular,Leaf_B1,own,5.617019157,36.7620429
m79c,Hawaii,display,gular,Leaf_B2,own,7.218205748,36.8557466
m79c,Hawaii,display,gular,Leaf_T1,own,2.53034555,58.6970826
m79c,Hawaii,display,gular,Leaf_T2,own,4.917182451,57.1744635
m79c,Hawaii,display,gular,Stem1,own,7.961055864,38.7981279
m79c,Hawaii,display,gular,Stem2,own,7.255793683,44.2228866
m80b,Hawaii,display,gular,Leaf_B1,own,2.090105717,36.1681204
m80b,Hawaii,display,gular,Leaf_B2,own,3.714956819,36.2618241
m80b,Hawaii,display,gular,Leaf_T1,own,3.885121942,58.10316
m80b,Hawaii,display,gular,Leaf_T2,own,3.121907203,56.5805409
m80b,Hawaii,display,gular,Stem1,own,4.348017714,38.2042054
m80b,Hawaii,display,gular,Stem2,own,3.499915144,43.628964
m81,Hawaii,display,gular,Leaf_B1,own,5.070232051,33.6465152
m81,Hawaii,display,gular,Leaf_B2,own,6.689059535,33.7402189
m81,Hawaii,display,gular,Leaf_T1,own,1.658703983,55.5815549
m81,Hawaii,display,gular,Leaf_T2,own,4.20302409,54.0589358
m81,Hawaii,display,gular,Stem1,own,7.644502027,35.6826002
m81,Hawaii,display,gular,Stem2,own,6.827041417,41.1073589
m82c,Hawaii,display,gular,Leaf_B1,own,3.855649486,35.8376393
m82c,Hawaii,display,gular,Leaf_B2,own,5.490547515,35.931343
m82c,Hawaii,display,gular,Leaf_T1,own,1.985625117,57.772679
m82c,Hawaii,display,gular,Leaf_T2,own,3.360038768,56.2500599
m82c,Hawaii,display,gular,Stem1,own,6.335583732,37.8737243
m82c,Hawaii,display,gular,Stem2,own,5.55826086,43.298483
m83b,Hawaii,display,gular,Leaf_B1,own,3.175244663,32.9971742
m83b,Hawaii,display,gular,Leaf_B2,own,4.826052021,33.0908779
m83b,Hawaii,display,gular,Leaf_T1,own,2.265945172,54.9322139
m83b,Hawaii,display,gular,Leaf_T2,own,2.874483828,53.4095948
m83b,Hawaii,display,gular,Stem1,own,5.735419874,35.0332592
m83b,Hawaii,display,gular,Stem2,own,4.903537891,40.4580179
m84b,Hawaii,display,gular,Leaf_B1,own,6.929038772,36.8659846
m84b,Hawaii,display,gular,Leaf_B2,own,8.47764272,36.9596883
m84b,Hawaii,display,gular,Leaf_T1,own,3.428608242,58.8010242
m84b,Hawaii,display,gular,Leaf_T2,own,6.046943828,57.2784051
m84b,Hawaii,display,gular,Stem1,own,9.203925597,38.9020696
m84b,Hawaii,display,gular,Stem2,own,8.548970242,44.3268282
m85,Hawaii,display,gular,Leaf_B1,own,1.593580229,37.4403409
m85,Hawaii,display,gular,Leaf_B2,own,2.88502239,37.5340446
m85,Hawaii,display,gular,Leaf_T1,own,4.725749604,59.3753805
m85,Hawaii,display,gular,Leaf_T2,own,3.144429192,57.8527614
m85,Hawaii,display,gular,Stem1,own,3.63439662,39.4764259
m85,Hawaii,display,gular,Stem2,own,2.702562518,44.9011845
m9,Hawaii,display,gular,Leaf_B1,own,5.372506831,26.2767246
m9,Hawaii,display,gular,Leaf_B2,own,6.976804675,26.3704284
m9,Hawaii,display,gular,Leaf_T1,own,2.253805769,48.2117643
m9,Hawaii,display,gular,Leaf_T2,own,4.636729449,46.6891452
m9,Hawaii,display,gular,Stem1,own,7.762111596,28.3128097
m9,Hawaii,display,gular,Stem2,own,7.039076095,33.7375683
m90,Hawaii,display,gular,Leaf_B1,own,3.707622944,38.4747395
m90,Hawaii,display,gular,Leaf_B2,own,5.15487329,38.5684433
m90,Hawaii,display,gular,Leaf_T1,own,2.740704593,60.4097792
m90,Hawaii,display,gular,Leaf_T2,own,3.28186876,58.8871601
m90,Hawaii,display,gular,Stem1,own,5.849659781,40.5108246
m90,Hawaii,display,gular,Stem2,own,5.241595796,45.9355832
m90,Hawaii,display,gular,Leaf_B1,own,3.707622944,38.4747395
m90,Hawaii,display,gular,Leaf_B2,own,5.15487329,38.5684433
m90,Hawaii,display,gular,Leaf_T1,own,2.740704593,60.4097792
m90,Hawaii,display,gular,Leaf_T2,own,3.28186876,58.8871601
m90,Hawaii,display,gular,Stem1,own,5.849659781,40.5108246
m90,Hawaii,display,gular,Stem2,own,5.241595796,45.9355832
m91,Hawaii,display,gular,Leaf_B1,own,4.248505548,31.8292603
m91,Hawaii,display,gular,Leaf_B2,own,5.815692481,31.922964
m91,Hawaii,display,gular,Leaf_T1,own,3.148430063,53.7643
m91,Hawaii,display,gular,Leaf_T2,own,4.202249784,52.2416809
m91,Hawaii,display,gular,Stem1,own,6.319513027,33.8653453
m91,Hawaii,display,gular,Stem2,own,5.688651165,39.290104
m91c,Hawaii,display,gular,Leaf_B1,own,3.646936802,34.4735105
m91c,Hawaii,display,gular,Leaf_B2,own,5.117613957,34.5672142
m91c,Hawaii,display,gular,Leaf_T1,own,1.55335462,56.4085501
m91c,Hawaii,display,gular,Leaf_T2,own,2.545014121,54.885931
m91c,Hawaii,display,gular,Stem1,own,6.149627529,36.5095955
m91c,Hawaii,display,gular,Stem2,own,5.419470705,41.9343541
m92d,Hawaii,display,gular,Leaf_B1,own,1.291318013,29.9245496
m92d,Hawaii,display,gular,Leaf_B2,own,2.878009838,30.0182533
m92d,Hawaii,display,gular,Leaf_T1,own,3.547903441,51.8595893
m92d,Hawaii,display,gular,Leaf_T2,own,1.835698734,50.3369702
m92d,Hawaii,display,gular,Stem1,own,3.875260907,31.9606346
m92d,Hawaii,display,gular,Stem2,own,3.078584231,37.3853933
m92d,Hawaii,display,gular,Leaf_B1,own,2.789976277,31.1288109
m92d,Hawaii,display,gular,Leaf_B2,own,4.386090904,31.2225146
m92d,Hawaii,display,gular,Leaf_T1,own,2.149012857,53.0638505
m92d,Hawaii,display,gular,Leaf_T2,own,2.219198254,51.5412314
m92d,Hawaii,display,gular,Stem1,own,5.436022277,33.1648959
m92d,Hawaii,display,gular,Stem2,own,4.600846409,38.5896545
m95d,Hawaii,display,gular,Leaf_B1,own,0.519297723,39.1377375
m95d,Hawaii,display,gular,Leaf_B2,own,1.965384124,39.2314412
m95d,Hawaii,display,gular,Leaf_T1,own,4.818550249,61.0727771
m95d,Hawaii,display,gular,Leaf_T2,own,2.709013258,59.550158
m95d,Hawaii,display,gular,Stem1,own,2.670486648,41.1738225
m95d,Hawaii,display,gular,Stem2,own,1.840947521,46.5985811
m99,Hawaii,display,gular,Leaf_B1,own,3.759192443,33.0003269
m99,Hawaii,display,gular,Leaf_B2,own,3.341974367,33.0940306
m99,Hawaii,display,gular,Leaf_T1,own,7.983514477,54.9353665
m99,Hawaii,display,gular,Leaf_T2,own,5.729356184,53.4127474
m99,Hawaii,display,gular,Stem1,own,3.168985789,35.0364119
m99,Hawaii,display,gular,Stem2,own,2.7852316,40.4611705
ms4,Hawaii,display,gular,Leaf_B1,own,5.066959268,32.3652032
ms4,Hawaii,display,gular,Leaf_B2,own,6.546901157,32.4589069
ms4,Hawaii,display,gular,Leaf_T1,own,2.038543611,54.3002428
ms4,Hawaii,display,gular,Leaf_T2,own,4.070123803,52.7776238
ms4,Hawaii,display,gular,Stem1,own,7.399675379,34.4012882
ms4,Hawaii,display,gular,Stem2,own,6.738258625,39.8260469
ms5,Hawaii,display,gular,Leaf_B1,own,5.816574783,32.0728117
ms5,Hawaii,display,gular,Leaf_B2,own,7.370949282,32.1665154
ms5,Hawaii,display,gular,Leaf_T1,own,2.799885375,54.0078514
ms5,Hawaii,display,gular,Leaf_T2,own,5.082327265,52.4852323
ms5,Hawaii,display,gular,Stem1,own,8.076208937,34.1088967
ms5,Hawaii,display,gular,Stem2,own,7.419415081,39.5336554
m108,Kenya,display,gular,Leaf_B1,own,2.084648556,21.8461678
m108,Kenya,display,gular,Leaf_B2,own,1.995877547,23.1648752
m108,Kenya,display,gular,Leaf_T1,own,3.626139265,37.5000144
m108,Kenya,display,gular,Leaf_T2,own,2.178327394,38.5758233
m108,Kenya,display,gular,Stem1,own,3.837140276,32.4147129
m108,Kenya,display,gular,Stem2,own,4.450926081,23.4450575
m11b,Kenya,display,gular,Leaf_B1,own,3.616598049,24.732062
m11b,Kenya,display,gular,Leaf_B2,own,2.873416513,26.0507694
m11b,Kenya,display,gular,Leaf_T1,own,0.886921052,40.3859086
m11b,Kenya,display,gular,Leaf_T2,own,2.379074019,41.4617174
m11b,Kenya,display,gular,Stem1,own,4.087927063,35.3006071
m11b,Kenya,display,gular,Stem2,own,4.624598626,26.3309516
m13,Kenya,display,gular,Leaf_B1,own,6.180710189,24.2944155
m13,Kenya,display,gular,Leaf_B2,own,5.429460597,25.6131228
m13,Kenya,display,gular,Leaf_T1,own,3.795171531,39.948262
m13,Kenya,display,gular,Leaf_T2,own,4.990812329,41.0240709
m13,Kenya,display,gular,Stem1,own,4.930950333,34.8629606
m13,Kenya,display,gular,Stem2,own,4.995065837,25.8933051
m17b,Kenya,display,gular,Leaf_B1,own,5.919695858,22.3271395
m17b,Kenya,display,gular,Leaf_B2,own,5.133659218,23.6458469
m17b,Kenya,display,gular,Leaf_T1,own,2.027215123,37.9809861
m17b,Kenya,display,gular,Leaf_T2,own,4.54860298,39.056795
m17b,Kenya,display,gular,Stem1,own,5.720785424,32.8956846
m17b,Kenya,display,gular,Stem2,own,6.102618019,23.9260292
m18c,Kenya,display,gular,Leaf_B1,own,6.536313957,23.8504357
m18c,Kenya,display,gular,Leaf_B2,own,5.72490294,25.1691431
m18c,Kenya,display,gular,Leaf_T1,own,2.77028896,39.5042823
m18c,Kenya,display,gular,Leaf_T2,own,5.173498551,40.5800911
m18c,Kenya,display,gular,Stem1,own,6.138680558,34.4189808
m18c,Kenya,display,gular,Stem2,own,6.410339912,25.4493253
m201,Kenya,display,gular,Leaf_B1,own,4.95532065,22.7256196
m201,Kenya,display,gular,Leaf_B2,own,4.163509949,24.0443269
m201,Kenya,display,gular,Leaf_T1,own,1.617467241,38.3794662
m201,Kenya,display,gular,Leaf_T2,own,3.592851162,39.455275
m201,Kenya,display,gular,Stem1,own,4.475947985,33.2941647
m201,Kenya,display,gular,Stem2,own,4.857883352,24.3245092
m20b,Kenya,display,gular,Leaf_B1,own,5.361781522,18.9515629
m20b,Kenya,display,gular,Leaf_B2,own,4.541409468,20.2702702
m20b,Kenya,display,gular,Leaf_T1,own,1.923978643,34.6054095
m20b,Kenya,display,gular,Leaf_T2,own,4.014773678,35.6812183
m20b,Kenya,display,gular,Stem1,own,4.875636147,29.520108
m20b,Kenya,display,gular,Stem2,own,5.159639051,20.5504525
m20b,Kenya,display,gular,Leaf_B1,own,3.941546425,17.8051872
m20b,Kenya,display,gular,Leaf_B2,own,3.118516028,19.1238946
m20b,Kenya,display,gular,Leaf_T1,own,1.294897758,33.4590338
m20b,Kenya,display,gular,Leaf_T2,own,2.613760033,34.5348427
m20b,Kenya,display,gular,Stem1,own,3.546632356,28.3737323
m20b,Kenya,display,gular,Stem2,own,3.938990672,19.4040769
m211,Kenya,display,gular,Leaf_B1,own,4.761471194,26.3311338
m211,Kenya,display,gular,Leaf_B2,own,3.93204246,27.6498411
m211,Kenya,display,gular,Leaf_T1,own,1.727674261,41.9849803
m211,Kenya,display,gular,Leaf_T2,own,3.441944367,43.0607892
m211,Kenya,display,gular,Stem1,own,4.210342125,36.8996789
m211,Kenya,display,gular,Stem2,own,4.484173293,27.9300234
m22a,Kenya,display,gular,Leaf_B1,own,3.304273828,26.3577093
m22a,Kenya,display,gular,Leaf_B2,own,2.589072385,27.6764167
m22a,Kenya,display,gular,Leaf_T1,own,2.671325668,42.0115559
m22a,Kenya,display,gular,Leaf_T2,own,2.266811779,43.0873648
m22a,Kenya,display,gular,Stem1,own,2.161990184,36.9262544
m22a,Kenya,display,gular,Stem2,own,2.534068672,27.9565989
m23,Kenya,display,gular,Leaf_B1,own,3.826921156,13.6819072
m23,Kenya,display,gular,Leaf_B2,own,3.080469348,15.0006145
m23,Kenya,display,gular,Leaf_T1,own,0.271004223,29.3357538
m23,Kenya,display,gular,Leaf_T2,own,2.461351061,30.4115626
m23,Kenya,display,gular,Stem1,own,3.972362653,24.2504523
m23,Kenya,display,gular,Stem2,own,4.562083669,15.2807968
m24b,Kenya,display,gular,Leaf_B1,own,6.530865925,27.1380641
m24b,Kenya,display,gular,Leaf_B2,own,5.71709924,28.4567715
m24b,Kenya,display,gular,Leaf_T1,own,3.345900081,42.7919107
m24b,Kenya,display,gular,Leaf_T2,own,5.223274142,43.8677195
m24b,Kenya,display,gular,Stem1,own,5.669635141,37.7066092
m24b,Kenya,display,gular,Stem2,own,5.796313834,28.7369537
m24b,Kenya,display,gular,Leaf_B1,own,5.102363298,15.0348865
m24b,Kenya,display,gular,Leaf_B2,own,4.256280718,16.3535939
m24b,Kenya,display,gular,Leaf_T1,own,2.214018995,30.6887331
m24b,Kenya,display,gular,Leaf_T2,own,3.828318047,31.7645419
m24b,Kenya,display,gular,Stem1,own,4.426982211,25.6034316
m24b,Kenya,display,gular,Stem2,own,4.570905485,16.6337761
m28a,Kenya,display,gular,Leaf_B1,own,5.440714666,27.4284383
m28a,Kenya,display,gular,Leaf_B2,own,4.642721292,28.7471456
m28a,Kenya,display,gular,Leaf_T1,own,3.116143129,43.0822849
