wavelength,leafb1,leafb2,leafb3,leafb4,leafb5,leafb6,leafb7,leafb8,leafb9,leafb10,leafb11,leafb12,leafb13,leafb14,leafb15,leafb16,leafb17,leafb18,leafb19,leafb20,leafb21,leafb22,leafb23,leafb24,leafb25,leafb26,leafb27,leafb28,leafb29,leafb30,leafb31,leafb32,leafb33,leafb34,leafb35,leafb36,leafb37,leafb38,leafb39,leafb40,leaft1,leaft2,leaft3,leaft4,leaft5,leaft6,leaft7,leaft8,leaft9,leaft10,leaft11,leaft12,leaft13,leaft14,leaft15,leaft16,leaft17,leaft18,leaft19,leaft20,leaft21,leaft22,leaft23,leaft24,leaft25,leaft26,leaft27,leaft28,leaft29,leaft30,leaft31,leaft32,leaft33,leaft34,leaft35,leaft36,leaft37,leaft38,leaft39,leaft40,stem1,stem2,stem3,stem4,stem5,stem6,stem7,stem8,stem9,stem10,stem11,stem12,stem13,stem14,stem15,stem16,stem17,stem18,stem19,stem20,stem21,stem22,stem23,stem24,stem25,stem26,stem27,stem28,stem29,stem30,stem31,stem32,stem33,stem34,stem35,stem36,stem37,stem38,stem39,stem40
625,11.96506667,8.402433333,20.2723,6.322433333,13.09526667,11.34013333,17.29113333,8.7747,5.055633333,9.515233333,5.1151,5.072833333,5.737966667,9.149733333,7.533866667,3.171833333,9.424,6.2739,8.137333333,7.686066667,5.6114,20.08416667,6.0454,12.87683333,5.696133333,8.009033333,5.185866667,7.162533333,5.943066667,2.812433333,9.754333333,6.190066667,9.841033333,15.56623333,11.84473333,14.78386667,2.1109,10.61816667,6.4637,9.447833333,4.654033333,0.423766667,3.671533333,1.9383,1.115166667,5.328366667,3.880466667,4.5151,1.0684,1.094633333,0.073533333,1.330833333,0.8645,-0.0033,1.762966667,-0.039933333,0.4199,-0.077933333,0.735966667,1.019466667,-0.7204,5.7635,3.031833333,4.871666667,-0.300166667,1.5474,3.206433333,2.557133333,-0.5057,1.718066667,-0.095566667,1.3209,2.461,2.6573,0.940933333,3.839466667,-0.689766667,0.983466667,0.324266667,1.894,14.19463333,9.105166667,15.96646667,1.7546,9.3809,13.89096667,7.039,27.01116667,12.66743333,4.2606,4.423133333,13.5523,0.682133333,6.472433333,16.1493,8.9628,6.3455,3.614533333,4.253833333,13.6071,12.34383333,9.072433333,0.577966667,5.523433333,9.3953,6.279133333,2.723666667,5.8928,4.955366667,5.474466667,7.219866667,15.09463333,6.938466667,6.472866667,6.7238,10.19876667,6.398633333,15.06976667,5.0607,0.056333333
630,11.7492,8.1152,20.1847,6.088266667,12.95416667,11.22066667,17.10726667,8.5222,4.858133333,9.259066667,4.8763,5.049633333,5.571266667,8.9778,7.3166,2.958233333,9.300933333,6.023866667,7.991766667,7.398666667,5.3546,19.6544,5.849533333,12.549,5.511066667,7.725933333,4.9319,6.962033333,5.759833333,2.7412,9.532133333,5.958433333,9.6476,15.30383333,11.5809,14.40646667,2.020233333,10.3895,6.1738,9.237466667,4.355833333,0.148766667,3.5028,1.889633333,0.8316,5.2842,3.723566667,4.282066667,0.926366667,0.9414,-0.0985,1.065766667,0.7202,-0.0312,1.49,-0.1154,0.262566667,-0.2616,0.518633333,0.871966667,-0.803966667,5.3422,2.664133333,4.671966667,-0.4076,1.4076,3.035,2.3318,-0.715033333,1.580833333,-0.2007,1.102433333,2.330333333,2.448366667,0.7501,3.713133333,-0.784333333,0.835866667,0.200333333,1.758633333,14.0704,9.112166667,16.62496667,1.6282,9.355333333,13.61986667,6.853933333,26.96706667,12.40196667,4.084033333,4.3474,13.98093333,0.619833333,6.348766667,16.08383333,9.0394,6.271366667,3.603866667,4.1686,13.37666667,12.25096667,9.178833333,0.4777,5.396433333,9.228633333,6.1395,2.5373,5.882666667,4.814166667,5.2924,7.085066667,14.9355,6.770266667,6.2452,6.732566667,9.859233333,6.171866667,14.99156667,5.2327,-0.1318
635,11.5171,7.615066667,19.59333333,5.603766667,12.33306667,10.98026667,16.7726,8.168766667,4.677733333,8.9015,4.5313,4.942933333,5.167833333,8.605233333,6.947233333,2.681533333,8.932433333,5.635166667,7.467733333,6.9886,4.8958,19.11213333,5.584666667,12.02236667,5.1812,7.295866667,4.723033333,6.529533333,5.486666667,2.552766667,9.112466667,5.423066667,9.225233333,15.03483333,11.02413333,14.0151,1.7705,10.00423333,5.748033333,8.879566667,4.0415,0.033266667,3.087966667,1.779666667,0.497766667,4.9618,3.407966667,3.960666667,0.844533333,0.7762,-0.215766667,0.751266667,0.599133333,-0.160033333,1.316166667,-0.2979,0.081966667,-0.443366667,0.285066667,0.6401,-0.8908,4.792966667,2.5226,4.319233333,-0.479366667,1.225,2.763566667,2.119033333,-0.7966,1.3829,-0.327133333,0.8189,2.086833333,2.2922,0.566266667,3.512333333,-0.845133333,0.7747,0.091266667,1.663233333,13.645,8.8575,17.20496667,1.405,9.1649,13.23166667,6.432633333,26.68713333,12.12686667,3.825433333,4.035033333,14.31183333,0.433,6.137166667,15.94366667,8.949266667,6.128033333,3.631866667,3.951066667,13.0117,12.04766667,9.2251,0.422333333,5.120933333,8.928733333,5.841766667,2.447566667,5.759033333,4.7865,5.148,6.941833333,14.5655,6.457433333,5.968866667,6.598566667,9.440866667,5.789433333,14.66683333,5.1288,-0.273133333
640,11.03736667,6.899066667,17.79753333,4.8486,11.36653333,10.32776667,15.9009,7.4338,4.223933333,8.287266667,4.130133333,4.447633333,4.607733333,7.7825,6.457666667,2.348933333,8.2527,4.961933333,6.6875,6.1768,4.196133333,18.055,5.0677,11.07253333,4.657266667,6.6119,4.2098,5.7752,4.9505,2.167333333,8.390433333,4.774766667,8.5472,14.32833333,10.06716667,13.71356667,1.382133333,9.264433333,5.1677,8.2607,3.274366667,-0.044666667,2.357133333,1.696866667,0.3089,4.450166667,2.986966667,3.417733333,0.724233333,0.665933333,-0.3684,0.447133333,0.322233333,-0.3645,1.164966667,-0.450966667,-0.213533333,-0.578466667,0.0053,0.322366667,-1.059266667,3.895333333,2.410666667,3.5864,-0.570466667,1.003866667,2.3461,1.510233333,-0.912666667,1.0401,-0.566933333,0.434366667,1.832766667,2.205133333,0.150833333,3.2057,-1.043266667,0.7789,-0.011233333,1.527333333,12.94063333,8.4511,17.88336667,1.096666667,8.468566667,12.66986667,5.7691,26.2341,11.53636667,3.3031,3.4789,14.56876667,0.200866667,5.7782,15.9152,8.7689,5.691533333,3.423933333,3.3579,12.5207,11.5473,8.951566667,0.193666667,4.633,8.498233333,5.5561,2.3166,5.5193,4.516433333,4.945733333,6.627766667,14.06706667,6.053233333,5.498066667,6.2043,8.7164,5.308933333,13.83693333,4.843866667,-0.5555
645,10.19193333,6.014433333,15.3512,4.087066667,10.05646667,9.711733333,14.64563333,6.542966667,3.710033333,7.594466667,3.502566667,3.876833333,4.074533333,6.6755,5.9793,2.140933333,7.663233333,4.321466667,5.831266667,5.4505,3.4091,16.6452,4.565433333,9.831766667,4.227833333,5.706466667,3.419266667,4.872266667,4.250666667,1.8379,7.4091,4.027966667,7.7067,13.5533,8.996266667,13.23966667,1.088466667,8.374933333,4.640533333,7.458266667,2.368366667,-0.267033333,1.740966667,1.8435,0.040133333,4.1365,2.539933333,2.853333333,0.619533333,0.6483,-0.4034,0.150366667,0.068,-0.593133333,0.927633333,-0.632933333,-0.381233333,-0.661366667,-0.395733333,0.189266667,-1.186166667,2.814966667,2.225166667,2.8645,-0.662933333,0.937033333,1.958366667,0.715033333,-0.941933333,0.748333333,-0.833866667,-0.0124,1.746266667,2.442266667,-0.206366667,2.831866667,-1.209866667,0.740633333,-0.245033333,1.580533333,12.1508,7.824533333,18.6804,0.9194,7.511666667,11.80223333,4.951933333,25.3377,10.85213333,2.5798,2.9846,14.94453333,0.021266667,5.350133333,15.8559,8.450033333,5.2676,3.260733333,2.5571,11.95143333,10.93053333,8.5666,-0.061033333,4.207766667,7.765933333,5.107133333,1.8947,5.281633333,4.2865,4.7355,6.102333333,13.4658,5.730266667,4.852233333,5.858333333,7.799333333,4.6412,12.51766667,4.354866667,-0.6876
650,9.3622,5.194166667,13.52293333,3.5795,9.006166667,9.437466667,13.45916667,5.949733333,3.452133333,7.056066667,3.161233333,3.5824,3.609366667,5.6768,5.685666667,2.1139,7.180966667,3.963633333,5.045266667,5.032466667,2.869966667,15.57406667,4.257,8.723266667,3.812533333,4.906633333,2.951433333,4.2153,3.723933333,1.6344,6.561533333,3.4831,7.0478,13.0552,8.093633333,12.89056667,0.841066667,7.695233333,4.07,6.871933333,1.8069,-0.305066667,1.362333333,1.779966667,-0.104233333,3.976833333,2.161466667,2.323833333,0.6043,0.647533333,-0.339233333,0.0252,-0.011933333,-0.6383,0.6918,-0.707633333,-0.297833333,-0.611433333,-0.615633333,0.140433333,-1.2605,2.115733333,2.184966667,2.393533333,-0.760033333,0.867533333,1.650333333,0.3889,-0.935533333,0.624166667,-0.8839,-0.233066667,1.658566667,2.6654,-0.4354,2.539066667,-1.073866667,0.614,-0.359533333,1.5463,11.46146667,7.385466667,19.488,0.759033333,6.8583,10.84363333,4.464666667,24.57903333,10.36726667,2.106133333,2.689133333,15.46656667,-0.1417,5.1588,15.79003333,8.1361,4.918033333,3.269233333,1.953966667,11.49353333,10.45316667,8.2601,-0.066366667,4.137866667,7.111566667,4.696333333,1.701866667,5.089066667,4.2702,4.629733333,5.825066667,12.96073333,5.265433333,4.3421,5.584466667,7.041666667,4.090133333,11.48193333,3.952433333,-0.581666667
655,8.966133333,4.666133333,12.80323333,3.180466667,8.523833333,9.026533333,12.59776667,5.696,3.3904,6.832133333,3.196966667,3.452966667,3.2311,5.142966667,5.4232,2.1198,6.815766667,3.828566667,4.6212,4.702,2.662966667,14.96086667,4.1311,8.1867,3.566833333,4.572666667,2.842833333,3.964933333,3.359066667,1.5367,6.1639,3.334166667,6.849266667,12.788,7.5828,12.56936667,0.698533333,7.218966667,3.5944,6.533666667,1.543766667,-0.1493,1.220966667,1.680966667,-0.027933333,3.833433333,1.941666667,2.006366667,0.549766667,0.6948,-0.394,-0.079966667,-0.1371,-0.695733333,0.663566667,-0.660133333,-0.232866667,-0.6019,-0.728833333,0.0543,-1.2531,1.897266667,2.2915,1.949133333,-0.771366667,0.761533333,1.411533333,0.365266667,-0.988666667,0.4835,-0.8648,-0.233633333,1.565266667,2.5395,-0.6005,2.412366667,-1.0715,0.547866667,-0.417933333,1.4621,10.813,7.1758,20.21166667,0.4351,6.523433333,10.21446667,4.3752,24.06646667,9.923066667,1.910866667,2.684466667,15.93593333,-0.2827,4.940333333,15.48343333,8.203,4.6849,3.1796,1.773766667,11.12033333,10.0111,7.965733333,-0.132333333,3.885233333,6.610433333,4.4416,1.682433333,4.970733333,4.218933333,4.283066667,5.794,12.49236667,4.860033333,4.0734,5.520966667,6.502533333,3.830166667,11.14,3.850833333,-0.556033333
660,8.712466667,4.2826,12.59346667,2.905333333,8.1004,8.517333333,11.7706,5.304666667,3.465166667,6.820933333,3.164866667,3.299266667,2.930666667,4.862666667,5.067933333,1.969666667,6.402933333,3.729966667,4.189966667,4.3129,2.4362,14.47763333,4.075566667,7.764,3.443266667,4.3592,2.693866667,3.747133333,3.1459,1.389233333,5.9765,3.1834,6.6524,12.59753333,7.0406,12.06936667,0.713733333,6.6604,3.162766667,6.2134,1.296433333,-0.128833333,1.291466667,1.721766667,-0.0051,3.758533333,1.707633333,1.722033333,0.4637,0.841833333,-0.491866667,-0.260133333,-0.240666667,-0.800266667,0.7641,-0.795466667,-0.274666667,-0.707266667,-0.824533333,-0.074666667,-1.144533333,1.617966667,2.127266667,1.643933333,-0.7741,0.698766667,1.158566667,0.347866667,-1.074666667,0.304566667,-0.9588,-0.235166667,1.5268,2.512766667,-0.683566667,2.2356,-1.136033333,0.435033333,-0.5706,1.4459,9.872133333,6.783,20.77276667,0.2469,5.9026,9.4826,4.199533333,22.98406667,9.3881,1.582866667,2.466133333,16.13786667,-0.547433333,4.5549,15.08206667,7.987,4.426,2.9723,1.486366667,10.63426667,9.411166667,7.862566667,-0.327666667,3.312566667,6.0242,3.9909,1.2868,4.653133333,4.046766667,4.0212,5.551433333,12.06666667,4.465833333,3.717633333,5.366766667,5.9716,3.649433333,10.84953333,3.743,-0.610233333
665,8.749516129,4.186258065,12.79396774,3.017225806,8.165612903,8.487483871,11.00445161,5.185096774,4.079516129,7.40316129,3.592967742,3.363580645,2.973677419,4.915903226,5.184,2.096,6.228322581,3.947774194,3.970483871,4.151483871,2.418741935,13.98822581,4.125645161,7.277419355,3.397193548,4.44316129,2.869967742,3.919419355,3.187290323,1.675032258,5.892258065,3.41816129,6.787354839,12.66990323,6.570709677,11.88122581,1.039741935,6.228096774,2.89116129,6.183064516,1.224193548,0.15983871,1.912935484,2.002677419,0.388935484,4.074903226,1.956612903,1.75416129,0.846322581,1.206032258,-0.013290323,-0.167870968,0.018806452,-0.571354839,1.068096774,-0.548677419,0.006483871,-0.573516129,-0.522129032,0.123709677,-0.915258065,1.671580645,2.054096774,1.70283871,-0.55216129,0.830645161,1.262,0.652548387,-0.696645161,0.540225806,-0.858967742,0.218516129,1.773806452,2.997548387,-0.463741935,2.229935484,-0.774258065,0.534096774,-0.49283871,1.706677419,8.931096774,6.415064516,21.24506452,0.39783871,5.199967742,8.59116129,4.093129032,21.32393548,8.876225806,1.262612903,2.370322581,16.27206452,-0.554483871,4.359580645,15.14145161,7.601,4.105387097,2.897387097,1.225870968,10.10506452,8.781741935,8.000387097,-0.38816129,3.068290323,5.631096774,3.797645161,1.113870968,4.588129032,4.154483871,4.105354839,5.329032258,11.51,4.179354839,3.398064516,5.357967742,5.482903226,3.489225806,10.64464516,3.408419355,-0.499064516
670,9.046935484,4.601,13.45854839,3.424225806,8.783,8.809580645,10.7633871,5.55983871,5.169806452,8.803967742,4.337064516,3.605677419,3.219677419,5.456967742,5.733935484,2.470483871,6.370064516,4.427483871,4.378935484,4.394419355,2.844967742,13.71296774,4.520612903,7.356258065,3.570903226,4.783483871,3.553322581,4.605225806,3.336580645,2.401225806,5.96116129,4.145129032,7.676354839,13.23593548,6.513741935,11.92080645,1.438225806,6.251290323,2.816580645,6.602935484,1.519451613,0.83283871,2.807451613,2.31483871,1.089290323,4.562709677,2.475322581,2.217548387,1.647774194,1.770258065,0.647548387,0.045064516,0.257451613,-0.099580645,1.456483871,-0.081258065,0.490451613,-0.343774194,0.000387097,0.251645161,-0.657741935,2.152483871,2.347322581,2.07083871,-0.456741935,1.185580645,1.539387097,1.236387097,-0.414677419,0.881096774,-0.596419355,0.933419355,2.204451613,3.806870968,-0.146419355,2.51316129,-0.423483871,0.786032258,-0.285129032,2.169322581,8.399387097,6.077193548,21.68535484,0.738419355,4.990709677,7.922322581,4.271612903,20.08677419,8.710548387,1.137483871,2.587387097,16.4863871,-0.4,4.292677419,15.09580645,7.355064516,3.829677419,2.885709677,1.103967742,9.858064516,8.330903226,7.998967742,-0.261709677,2.895322581,5.327483871,3.657,1.311516129,4.570193548,4.280548387,3.992193548,5.339774194,10.9206129,4.092032258,3.365612903,5.476774194,5.323451613,3.556064516,10.36322581,3.077677419,-0.494354839
675,9.797333333,5.757233333,15.2014,4.544533333,10.2703,9.628966667,11.2936,6.598433333,6.863633333,11.12136667,5.741133333,4.219266667,3.999933333,6.8867,6.764166667,3.250466667,7.170533333,5.798133333,5.420566667,5.402933333,4.0581,14.46826667,5.429166667,8.4196,4.328266667,5.741066667,4.968766667,5.916033333,4.1197,3.557566667,6.9195,5.3771,9.344633333,14.8298,7.259333333,12.48766667,2.3246,7.035533333,3.140266667,7.5735,2.395466667,1.727433333,4.381066667,2.865033333,2.168366667,5.650233333,3.4389,3.326866667,2.666266667,3.018366667,1.661766667,0.716533333,0.814766667,0.7418,2.398266667,0.618166667,1.1146,0.181433333,0.827633333,0.684433333,0.020766667,3.075266667,3.091933333,2.953166667,0.1202,1.9926,2.208066667,2.500866667,-0.081133333,1.448633333,-0.047733333,2.088633333,3.151066667,4.901233333,0.5,3.1217,0.248166667,1.350566667,0.1164,2.944733333,8.720766667,6.470866667,22.47083333,1.5763,5.380366667,7.9547,4.868466667,19.91876667,9.2408,1.622333333,3.2636,17.02066667,0.067966667,4.5795,15.22013333,7.486433333,4.159133333,3.100366667,1.4225,10.3447,8.683733333,8.2345,0.0936,3.185666667,5.530133333,3.833,1.7935,4.691366667,4.622866667,4.225066667,5.831633333,11.11703333,4.3723,3.700833333,5.525066667,5.855233333,4.0901,10.67103333,3.213033333,-0.081066667
680,10.96312903,7.303354839,18.10764516,6.080387097,12.56945161,10.4843871,12.46106452,8.187483871,8.946709677,13.68403226,7.699483871,5.222451613,5.277935484,8.905612903,7.889032258,4.287935484,8.400290323,7.418612903,6.880903226,6.754419355,5.380322581,16.15612903,6.452580645,9.856419355,5.482709677,7.47716129,6.552709677,7.597290323,5.302032258,4.907967742,8.547645161,7.153387097,11.26425806,16.55,8.901387097,13.27093548,3.535290323,8.616193548,3.821322581,8.808096774,3.601548387,2.46,6.320709677,3.702709677,3.456387097,7.080741935,4.547774194,4.377548387,3.700354839,4.517645161,2.745967742,1.518645161,1.635,1.590290323,3.328032258,1.447903226,1.875419355,0.677354839,1.57316129,1.485612903,0.772193548,4.36783871,3.593709677,3.920129032,0.896290323,2.668354839,3.384709677,3.892322581,0.488967742,2.17,0.478193548,3.366129032,4.331387097,5.921064516,1.358193548,3.861129032,1.067483871,1.948193548,0.726193548,3.634645161,9.606129032,7.344096774,23.28645161,2.564451613,6.160064516,8.901096774,5.720096774,20.85719355,10.26119355,2.472322581,4.107290323,17.82509677,0.69516129,5.222290323,15.937,8.107354839,4.938322581,3.422129032,2.167903226,11.24677419,9.686322581,8.877290323,0.495709677,3.725870968,6.242741935,4.569225806,2.187516129,5.162741935,5.296806452,4.879645161,6.467096774,11.997,5.096032258,4.182548387,6.041290323,6.860322581,4.854645161,12.00135484,3.615612903,0.74116129
685,12.70932258,9.506064516,23.31564516,7.911290323,15.82577419,11.66458065,14.88458065,10.11493548,11.04074194,16.67306452,9.765387097,6.495580645,6.715,11.59054839,9.477096774,5.138290323,10.14767742,9.415903226,9.067612903,8.479870968,6.922483871,18.74012903,7.799225806,12.17509677,6.855580645,9.881806452,8.188193548,9.921387097,6.774258065,6.285064516,10.62903226,9.521806452,13.73567742,18.28148387,11.27467742,14.2183871,4.748903226,11.16848387,4.980322581,10.56109677,5.091290323,3.122806452,8.429935484,4.491129032,4.558419355,8.57383871,5.705612903,5.461903226,4.707806452,5.770967742,3.464967742,2.444064516,2.100645161,2.30483871,3.956258065,2.156645161,2.618935484,1.111774194,2.326322581,2.023967742,1.340193548,6.113193548,4.063419355,5.211032258,1.330225806,3.291870968,4.54916129,5.377354839,0.827870968,2.769870968,0.756290323,4.623419355,5.169129032,6.633419355,2.216645161,4.772870968,1.473290323,2.516903226,1.380258065,4.278612903,11.47503226,8.937903226,24.00990323,3.659580645,7.930645161,11.16403226,7.06183871,23.66583871,12.16858065,3.832483871,4.942258065,18.59303226,1.284967742,6.239774194,16.92287097,8.899967742,5.898774194,3.577870968,3.329935484,12.52725806,10.98709677,10.02458065,1.049290323,4.457645161,7.771354839,5.643580645,2.796935484,5.787258065,5.953290323,5.611,7.337354839,13.57396774,6.039677419,5.403225806,6.915096774,8.866225806,6.096677419,14.53716129,4.541709677,1.418064516
690,15.35456667,12.8522,31.37696667,11.10226667,20.33016667,13.73126667,19.4894,12.85406667,13.05786667,20.22603333,12.28033333,8.269233333,9.169,15.3222,11.8627,5.8142,12.5161,12.1121,12.10506667,11.43063333,9.452633333,22.6728,9.464466667,16.00863333,8.983533333,12.9072,10.6005,13.4155,9.217233333,7.666933333,13.68936667,12.0198,17.01373333,21.03126667,15.05513333,16.1157,6.217866667,14.60663333,7.0607,13.28793333,7.4276,3.704433333,11.541,4.864066667,6.000166667,10.4045,7.633366667,7.339533333,5.6277,6.592233333,4.1045,3.877566667,2.8896,2.448966667,4.738266667,2.7873,3.195966667,1.804266667,3.5849,2.9027,1.7421,9.151366667,4.952133333,7.612833333,1.936233333,4.221666667,6.023333333,7.810733333,1.2628,3.5278,1.336166667,6.485533333,6.0913,6.9133,3.426333333,5.9227,1.775,3.039433333,2.050333333,5.016966667,14.64753333,11.72106667,24.82286667,4.568533333,11.14793333,14.7157,9.516366667,28.03773333,14.8083,6.002033333,6.193833333,19.7408,1.970033333,7.645033333,18.1998,10.3512,7.481533333,4.187433333,5.4448,14.73176667,12.92966667,11.88936667,1.733533333,6.042266667,10.196,7.300333333,4.044433333,6.824766667,6.8322,6.675866667,8.858033333,16.06536667,7.543533333,7.548933333,8.044966667,12.34623333,8.1336,18.32823333,6.654666667,2.162633333
695,18.98096774,16.9963871,39.8346129,16.04164516,25.06203226,16.82041935,25.46493548,16.48074194,14.89587097,23.52045161,14.72109677,10.67977419,12.57658065,19.92851613,14.01454839,6.635677419,14.87122581,14.88203226,15.6643871,15.20174194,12.73651613,27.32074194,11.57751613,20.62748387,11.97306452,15.88332258,13.63016129,17.08625806,12.15503226,8.918419355,16.99332258,14.66106452,20.26970968,23.99087097,19.482,18.88858065,7.919,18.55083871,10.40470968,16.87132258,11.17,4.85616129,16.44387097,5.131483871,8.451483871,13.0243871,11.76674194,10.68703226,6.773387097,7.781516129,5.13583871,5.939193548,4.46083871,3.129677419,5.919193548,3.343612903,4.444451613,2.815193548,5.918096774,4.675225806,2.659709677,14.34729032,6.269,11.78109677,2.961096774,5.679935484,8.925258065,11.35812903,2.29183871,5.24316129,3.077806452,9.416548387,7.77383871,7.122548387,5.969677419,7.705935484,2.446258065,3.828032258,3.208580645,5.755806452,17.38783871,14.55396774,25.84019355,5.076290323,15.12451613,18.28232258,12.50290323,32.0056129,17.55912903,8.295354839,8.37883871,21.13996774,3.009225806,9.363709677,19.67345161,12.06264516,9.167064516,5.211967742,8.201483871,17.40764516,15.09480645,14.11232258,2.288967742,8.191193548,12.22554839,8.888032258,5.572193548,8.276387097,7.908935484,8.240870968,10.799,18.82435484,9.563322581,10.33651613,9.713419355,17.00435484,10.73587097,22.10225806,9.114645161,2.916129032
700,23.18822581,22.08651613,47.52825806,22.02090323,30.26625806,21.21577419,31.4673871,20.66419355,17.82058065,27.55622581,17.74112903,13.56912903,16.26722581,24.69906452,16.00119355,8.273709677,17.43545161,18.07529032,19.18064516,19.26054839,16.41129032,31.85580645,14.1403871,25.23383871,15.08119355,18.71996774,17.11693548,20.90283871,15.25877419,10.69977419,20.30435484,17.91119355,23.67051613,27.33641935,23.242,21.71916129,10.10570968,22.42448387,14.23493548,20.80270968,16.81474194,7.893354839,23.66264516,6.700806452,13.17377419,17.32703226,18.19280645,16.2523871,9.454129032,10.96993548,8.123677419,9.174064516,7.154903226,5.425774194,7.909677419,4.512967742,7.060032258,5.007774194,9.818,7.450064516,4.858032258,20.94467742,8.608322581,17.60751613,5.07883871,8.146193548,13.39277419,16.1603871,4.294903226,8.050258065,5.805451613,13.41380645,10.26806452,8.889032258,10.09209677,10.33654839,4.02616129,5.621548387,5.432129032,7.916225806,18.98903226,16.72164516,26.10274194,5.616870968,18.2443871,20.76387097,14.98154839,34.34783871,19.82703226,10.06635484,10.87751613,21.61348387,4.178516129,10.94845161,20.9196129,13.18709677,10.29193548,5.940612903,10.4923871,19.12070968,16.5833871,16.32758065,2.678064516,10.06464516,13.28122581,9.675,6.790258065,9.325870968,9.291516129,9.288580645,12.33819355,20.8766129,11.33290323,13.27835484,11.32729032,21.48445161,13.12312903,24.57877419,10.80651613,3.884870968
