wavelength,leafb1,leafb2,leafb3,leafb4,leafb5,leafb6,leafb7,leafb8,leafb9,leafb10,leafb11,leafb12,leafb13,leafb14,leafb15,leafb16,leafb17,leafb18,leafb19,leafb20,leafb21,leafb22,leafb23,leafb25,leafb26,leafb27,leafb28,leafb29,leafb30,leafb31,leafb32,leafb33,leafb34,leafb35,leafb36,leafb37,leafb38,leafb39,leafb40,leaft1,leaft2,leaft3,leaft4,leaft5,leaft6,leaft7,leaft8,leaft9,leaft10,leaft11,leaft12,leaft13,leaft14,leaft15,leaft16,leaft17,leaft18,leaft19,leaft20,leaft21,leaft22,leaft23,leaft24,leaft25,leaft26,leaft27,leaft28,leaft29,leaft30,leaft31,leaft32,leaft33,leaft34,leaft35,leaft36,leaft37,leaft38,leaft39,leaft40,stem1,stem2,stem3,stem4,stem5,stem6,stem7,stem8,stem9,stem10,stem11,stem12,stem13,stem14,stem15,stem16,stem17,stem18,stem19,stem20,stem21,stem22,stem23,stem24,stem25,stem26,stem29,stem30,stem31,stem32,stem33,stem34,stem35,stem36,stem37,stem38,stem39,stem40
635,18.15216667,16.39646667,9.521966667,6.628266667,9.0312,11.3367,10.3188,6.804,4.7774,4.996166667,12.51336667,11.377,23.13243333,23.42103333,24.90753333,9.813233333,10.34413333,17.35646667,16.35403333,13.00333333,7.769266667,9.027,10.47763333,8.599833333,10.31743333,14.99363333,17.35043333,8.287233333,19.4174,12.18886667,16.19213333,16.17683333,14.91146667,14.3399,14.57196667,9.326666667,13.5197,14.77053333,7.460466667,4.8956,3.627366667,4.0946,1.668033333,3.435833333,10.8739,3.164133333,2.703966667,0.7637,1.022933333,4.293933333,4.1569,10.19046667,6.966433333,7.401033333,4.1064,3.482633333,3.1976,3.829166667,3.6036,5.685466667,4.1851,10.41726667,1.415633333,4.0953,2.567733333,4.244533333,3.2303,4.6609,5.762466667,6.938866667,8.518166667,8.057366667,8.980466667,5.254933333,4.799033333,1.742966667,2.9485,1.538833333,1.939833333,8.765966667,6.371766667,17.3154,14.87573333,12.8388,13.70556667,9.083533333,18.06993333,5.782133333,4.0211,8.947766667,8.0797,11.0842,11.01296667,12.06043333,13.1407,7.532,3.4265,7.406233333,5.0263,28.17626667,19.7068,23.13413333,20.33403333,14.16776667,12.61576667,14.80563333,17.7553,19.98816667,19.22936667,21.76836667,4.667233333,6.131266667,6.5356,17.2166,22.01426667,15.22343333,17.45806667
640,17.18856667,15.57066667,8.785566667,6.0531,8.681766667,10.85746667,9.9265,6.2956,4.160266667,4.418633333,11.3451,10.49663333,22.49743333,22.90583333,24.04883333,8.998233333,9.453233333,16.1783,15.39296667,12.25943333,7.0766,8.125766667,9.588966667,7.959866667,9.686666667,14.67326667,16.81346667,7.269,18.72716667,11.85133333,15.842,15.71016667,13.9299,13.0311,13.47863333,8.669666667,12.74326667,14.1651,6.751633333,3.8471,2.9602,3.918633333,1.315866667,3.298033333,10.88183333,2.8803,2.402433333,0.546933333,0.664633333,3.409566667,3.1823,9.4294,6.352866667,6.7427,3.6279,3.113133333,2.929466667,3.326633333,3.0827,5.419766667,3.812033333,10.40213333,1.196166667,3.814133333,1.918366667,3.954233333,2.834866667,4.569833333,5.676766667,6.678666667,8.290766667,7.780833333,8.241833333,4.722833333,4.3768,1.5972,2.4617,1.271033333,1.708533333,8.232433333,6.110433333,16.71366667,14.2363,13.0469,13.69146667,9.282733333,17.26943333,5.168933333,3.4962,8.639633333,7.717666667,10.95253333,10.9395,12.10726667,12.79276667,7.2033,2.997233333,6.750033333,4.381866667,28.26576667,19.97533333,23.0944,20.41073333,13.70986667,12.5248,14.77333333,18.20706667,20.424,19.5412,22.23366667,4.3937,5.8888,6.600733333,16.17963333,21.38786667,15.29763333,17.338
645,15.9237,14.1711,7.8953,5.238566667,8.222066667,10.17153333,9.449766667,5.340833333,3.340366667,3.5491,9.984233333,9.285266667,21.58426667,21.86186667,23.14263333,8.089166667,8.329366667,14.62556667,13.85286667,11.13036667,6.074466667,6.830133333,8.3486,7.096333333,8.797566667,14.14673333,16.33236667,6.0258,17.9084,11.31643333,15.22166667,15.01606667,12.65303333,11.58233333,12.17806667,7.864066667,11.5775,13.3768,6.065166667,2.733833333,2.0475,3.391566667,0.939766667,3.136466667,10.7667,2.4527,2.099266667,0.258666667,0.2464,2.249733333,2.136166667,8.5425,5.492,5.9027,3.004933333,2.543033333,2.646266667,3.085266667,2.357866667,5.145466667,3.3396,10.03386667,0.937233333,3.3476,1.2746,3.8133,2.642533333,4.422966667,5.441166667,6.35,7.938233333,7.413466667,7.3857,4.1423,3.8041,1.3086,1.843166667,1.111466667,1.4564,7.392266667,5.516566667,15.87713333,13.0787,13.08536667,13.90133333,9.257833333,16.2272,4.177533333,2.697066667,7.972966667,7.071066667,10.6304,10.6444,11.80606667,12.49723333,6.897766667,2.604966667,5.867033333,3.420133333,28.1502,20.17383333,23.12686667,20.48256667,12.97046667,12.1671,14.71766667,18.78683333,20.8636,19.85023333,22.63753333,3.991866667,5.612966667,6.7814,14.62496667,20.49163333,15.0083,17.1081
650,15.18243333,13.11356667,7.511866667,4.9079,7.965966667,9.665966667,9.244066667,4.731366667,2.7572,2.968633333,9.0629,8.408366667,20.82236667,20.6204,22.1891,7.103466667,7.440866667,13.45336667,12.68756667,10.2478,5.207133333,5.902466667,7.554766667,6.3374,8.0665,13.6906,15.90163333,5.016566667,17.28666667,10.90236667,14.7173,14.51683333,11.76596667,10.52303333,11.20303333,7.259666667,10.61236667,12.54973333,5.589466667,2.035833333,1.474666667,3.136366667,0.956833333,2.942133333,10.68393333,2.2508,2.101633333,0.093666667,0.007,1.628933333,1.400233333,7.481,4.706366667,5.401866667,2.6755,2.0884,2.4088,2.871833333,1.851166667,5.086833333,2.828866667,9.749166667,0.741666667,2.9072,0.938066667,3.675233333,2.592533333,4.288833333,4.9942,5.9548,7.811266667,7.226633333,6.982766667,3.669766667,3.539833333,1.103366667,1.380033333,0.9941,1.426033333,7.0776,5.151133333,15.13386667,12.1409,13.31316667,14.16106667,9.357433333,15.41156667,3.4939,2.1519,7.422,6.608033333,10.57936667,10.35083333,11.6606,12.25333333,6.728966667,2.358366667,5.200966667,2.741566667,28.10933333,20.19693333,23.02143333,20.80916667,12.49483333,11.75683333,14.6536,19.30306667,21.27473333,20.13553333,22.89093333,3.796833333,5.4939,6.930266667,13.60743333,19.7105,14.83196667,16.89146667
655,14.6786,12.44536667,7.328333333,4.7494,7.789133333,9.440833333,9.153333333,4.325166667,2.4191,2.5405,8.638833333,7.9686,20.21343333,19.85766667,21.3318,6.534766667,6.8275,12.6955,12.02043333,9.8088,4.688533333,5.349366667,7.1714,5.844333333,7.706366667,13.5054,15.62133333,4.441,16.89116667,10.6286,14.43683333,14.21183333,11.2171,9.986233333,10.69763333,6.705333333,9.845366667,12.03343333,5.3725,1.381,1.171433333,2.973633333,0.988166667,2.5951,10.66743333,2.186333333,1.920433333,0.067933333,-0.065066667,1.3311,1.0646,6.599333333,4.157433333,5.005,2.557833333,1.882,2.3501,2.5298,1.878766667,4.9557,2.7975,9.688633333,0.543033333,2.72,0.6632,3.5419,2.524433333,4.0871,4.6435,5.627366667,7.833866667,7.108366667,6.8253,3.384466667,3.3677,1.131933333,1.030833333,0.8754,1.2839,6.864566667,4.920233333,14.55286667,11.6265,13.4631,14.39683333,9.6668,14.74393333,3.186366667,1.989866667,7.247566667,6.540733333,10.47936667,10.2433,11.5634,12.20543333,6.7012,2.3503,4.704233333,2.401,28.285,20.19476667,23.0987,20.95703333,12.2126,11.55506667,14.5764,19.7589,21.79966667,20.5241,23.16686667,3.6698,5.433633333,7.048966667,13.07046667,18.99713333,14.78996667,16.90246667
660,13.91963333,11.7927,6.878633333,4.285966667,7.613033333,9.2313,9.023166667,3.714,2.0734,2.055533333,8.215266667,7.473266667,19.39493333,18.8252,20.36076667,5.914366667,6.1982,11.8828,11.18583333,9.177033333,4.592133333,4.981033333,6.867266667,5.524666667,7.520333333,13.3499,15.73756667,4.062833333,16.45303333,10.34623333,14.22496667,13.85433333,10.6458,9.6607,10.24443333,6.375333333,9.376366667,11.79753333,5.224733333,0.887266667,0.604666667,2.661133333,0.831866667,2.5822,10.60873333,2.131766667,1.7044,0.127266667,-0.065866667,1.110166667,1.0811,5.925433333,3.7424,4.438433333,2.413733333,1.9693,2.325266667,2.236133333,1.6992,5.057766667,3.0525,9.615133333,0.5783,2.660433333,0.521166667,3.7141,2.9195,4.043066667,4.555033333,5.5943,7.769433333,7.030966667,6.8599,3.4536,3.292466667,1.195833333,0.919266667,0.7907,1.133933333,6.370733333,4.550733333,14.17163333,11.03283333,13.47023333,14.6107,9.717166667,13.70833333,2.732733333,1.771233333,6.928966667,6.301766667,10.1732,9.947133333,11.28096667,12.1154,6.6213,2.3804,4.136366667,2.099,28.39733333,20.31473333,23.35063333,20.9865,11.89586667,11.39603333,14.52076667,20.0199,22.32563333,20.9531,23.4355,3.4853,5.349033333,7.336833333,12.33623333,18.34386667,14.7474,16.85006667
665,13.2406129,11.2086129,6.534580645,4.352419355,7.519709677,9.194419355,9.038967742,3.338935484,1.97483871,1.837032258,7.88683871,6.916806452,18.34448387,17.5013871,19.22364516,5.246935484,5.688193548,10.98209677,10.17280645,8.167064516,4.674,4.547258065,6.604903226,5.087032258,7.119451613,13.18212903,15.95609677,3.838096774,16.20225806,10.01748387,13.99625806,13.60674194,10.29654839,9.278419355,9.932548387,6.068258065,8.873774194,11.42774194,5.250645161,0.789290323,0.426612903,2.340032258,0.828548387,3.035548387,10.86119355,2.445806452,1.904032258,0.285935484,0.125129032,1.267322581,1.203322581,5.445322581,3.41416129,3.957354839,2.514580645,2.145806452,2.242,1.957451613,1.225806452,5.151387097,3.228709677,9.744096774,0.742322581,2.403645161,0.514870968,4.450129032,3.608290323,4.203580645,4.456064516,5.65,7.602354839,7.000645161,7.294483871,3.729322581,3.603258065,1.401354839,0.983774194,0.83183871,1.131451613,5.846516129,4.525032258,14.07532258,10.74287097,13.70532258,14.73974194,9.772483871,12.43090323,2.459967742,1.662612903,6.356645161,5.767,9.621225806,9.145129032,10.65767742,11.78845161,6.527419355,2.146129032,3.652612903,1.826677419,28.6996129,20.50770968,23.40577419,21.14693548,11.56674194,11.11509677,14.41403226,20.49219355,22.79516129,21.18290323,23.49874194,3.449903226,5.264967742,7.592193548,11.39212903,17.78332258,14.61212903,16.61870968
670,13.42619355,11.29270968,6.822193548,5.175709677,8.103322581,10.13106452,9.648451613,3.649806452,2.750516129,2.447032258,8.273516129,7.102870968,17.88603226,16.76693548,18.83758065,5.203870968,5.991903226,10.83648387,9.905483871,7.822483871,5.364580645,4.700032258,7.012935484,5.318129032,7.218612903,13.39477419,16.45832258,4.407064516,16.45725806,10.18683871,14.02925806,14.01158065,11.00848387,9.830612903,10.31870968,5.949483871,8.775967742,11.49070968,5.613903226,1.465322581,1.120032258,2.530354839,1.516354839,4.094580645,11.34754839,3.274225806,2.733419355,1.209741935,1.036322581,2.062548387,1.761258065,5.496354839,3.582741935,4.151290323,3.103806452,2.716870968,2.782903226,1.914612903,1.389258065,5.468645161,3.624129032,9.966,1.042193548,2.568225806,0.684967742,5.784580645,4.722,4.504129032,4.646387097,5.802451613,7.713032258,7.426451613,8.11783871,4.641064516,4.309967742,1.906225806,1.37383871,1.351645161,1.419322581,6.060580645,4.991193548,14.48448387,11.2906129,14.03967742,15.24870968,10.126,11.71322581,2.891354839,2.221806452,6.260774194,5.708387097,9.142387097,8.717354839,10.15196774,11.803,6.788870968,2.30083871,3.867419355,1.966483871,29.04170968,20.71067742,23.40051613,21.24351613,11.23403226,11.05674194,14.42251613,20.99574194,23.31732258,21.51196774,23.83548387,3.47783871,5.325354839,7.629612903,10.67687097,17.73693548,14.51919355,16.64225806
675,14.2496,12.1172,7.548466667,6.380766667,9.013733333,11.3985,10.42803333,4.330933333,4.142533333,3.375866667,9.7086,8.3042,18.08076667,16.83653333,19.09773333,5.847766667,7.3227,11.8154,10.61666667,8.294333333,6.593133333,5.780966667,8.212066667,6.358366667,8.109733333,14.03293333,17.41163333,5.8523,17.15903333,11.037,14.57076667,14.78403333,12.809,11.49936667,11.61416667,6.402866667,9.350366667,12.26756667,6.3733,2.577,2.031733333,3.3803,2.4816,5.479,11.82136667,4.394966667,3.634866667,2.384533333,2.183833333,3.168433333,2.947166667,6.271466667,4.3281,5.062033333,4.014466667,3.837966667,4.2349,2.065333333,2.062033333,6.259566667,4.385966667,10.18433333,1.487333333,3.319866667,1.226733333,7.7836,6.745833333,4.949866667,5.443133333,6.381266667,8.094366667,8.112833333,9.610766667,6.405466667,5.5989,2.551033333,1.9705,2.209,2.1554,6.640933333,5.4838,15.45556667,12.6353,14.27263333,15.68656667,10.29836667,11.56653333,3.682833333,2.921666667,6.856166667,6.387566667,9.083433333,8.957033333,10.19343333,12.22156667,7.241033333,2.904033333,5.081966667,2.916466667,29.17373333,20.86173333,23.47853333,21.3089,11.31343333,11.34763333,14.5167,21.44636667,23.7065,21.87193333,24.31136667,3.793033333,5.458466667,7.890733333,10.72156667,18.18356667,14.47166667,16.82896667
680,15.40974194,13.36896774,8.305806452,7.572096774,9.759935484,12.53374194,10.90622581,4.976419355,5.528225806,4.179225806,11.65806452,9.803483871,18.75903226,17.82229032,19.87309677,7.115290323,8.899677419,13.38983871,11.92077419,9.171,7.85083871,7.123580645,9.670677419,7.516064516,8.927258065,14.91912903,18.68467742,7.640903226,18.26532258,11.87003226,15.23977419,15.59780645,15.04809677,13.70454839,13.58380645,7.013354839,10.28516129,13.52503226,7.482903226,3.722354839,2.800935484,4.132741935,3.085129032,6.504322581,12.21212903,5.54716129,4.181322581,3.012870968,2.93083871,4.263290323,4.230870968,7.281032258,5.053258065,5.881387097,5.055870968,4.813741935,5.326290323,2.537548387,2.777419355,6.901483871,5.100419355,10.55348387,1.912354839,4.20616129,1.936580645,9.730774194,8.554903226,5.353645161,6.09083871,7.168322581,8.379225806,8.617741935,11.11758065,7.941032258,7.037193548,3.104096774,2.508322581,2.901806452,2.769322581,6.956677419,5.778903226,16.91170968,14.205,14.36483871,15.58403226,10.2223871,11.87432258,4.697709677,3.561193548,7.906451613,7.406419355,9.429967742,9.377612903,10.50506452,12.59270968,7.568064516,3.39383871,6.542483871,4.186419355,29.14774194,21.00403226,23.70819355,21.45858065,11.92380645,11.75403226,14.511,21.86416129,24.06429032,22.20364516,24.49058065,4.426387097,5.665741935,8.307451613,11.67822581,19.20790323,14.73393548,17.03112903
685,17.85377419,15.79893548,9.560064516,9.10116129,10.68229032,14.1013871,11.68448387,6.199258065,7.17983871,5.509290323,14.61370968,12.10948387,20.5986129,20.09877419,22.16264516,9.037935484,11.24858065,16.37706452,14.39683871,10.98229032,9.891129032,9.156064516,11.96667742,9.128903226,10.42945161,16.05119355,20.14703226,9.910580645,19.96922581,12.94229032,16.39490323,16.87412903,17.8023871,16.88703226,16.21387097,8.140354839,12.60458065,15.47812903,9.028870968,5.488096774,3.965064516,4.690774194,3.434967742,7.224129032,12.65835484,6.691032258,4.727806452,3.494387097,3.738387097,5.77783871,5.960451613,8.757612903,6.217903226,6.750354839,6.365354839,5.901483871,6.253483871,3.211709677,3.705225806,7.320612903,5.86483871,10.95525806,2.105225806,5.056870968,2.626580645,11.10829032,9.472483871,5.613677419,6.472258065,7.959225806,8.740516129,9.112741935,12.44080645,9.247967742,8.119225806,3.674129032,3.329612903,3.40683871,3.207741935,7.945,6.673354839,19.44651613,16.8393871,14.43574194,15.58032258,10.24751613,13.79603226,6.261096774,4.909451613,9.856645161,9.058612903,10.82119355,10.55732258,11.88883871,13.37612903,8.397483871,4.115419355,8.526129032,5.73,29.36348387,21.28096774,24.20241935,21.90783871,13.16841935,12.4093871,14.68216129,22.14887097,24.51719355,22.52980645,24.69267742,5.30216129,6.139741935,8.199516129,14.33122581,21.61064516,15.52790323,17.85319355
690,22.16716667,20.09563333,11.6092,11.28403333,11.8381,16.0014,12.94663333,8.409733333,9.3044,7.808333333,18.75983333,16.06573333,23.80816667,23.99966667,26.149,12.2268,15.09056667,21.50013333,18.776,14.2222,13.13823333,12.62993333,15.4888,12.15286667,13.33983333,17.5266,21.94926667,13.63783333,23.0562,15.025,18.58746667,19.06576667,21.35336667,21.61596667,20.08383333,10.4462,16.89793333,18.4846,11.1432,8.6261,6.169333333,5.587133333,3.750833333,7.433233333,13.10253333,7.310033333,5.112866667,3.940233333,4.538866667,8.689033333,9.107566667,11.88486667,8.614233333,8.7916,7.838233333,7.332533333,7.406366667,4.385933333,4.948633333,7.7163,7.5283,11.6091,2.510033333,6.411133333,4.5089,11.64913333,9.722333333,5.945566667,7.184466667,9.049066667,9.598266667,9.896066667,14.4714,10.81753333,9.1127,4.021133333,5.1868,3.7664,3.797633333,9.9199,8.401833333,23.3652,21.03566667,14.6991,15.75556667,10.4212,17.75513333,8.7834,7.073933333,12.52096667,11.34453333,13.64506667,13.82023333,15.01536667,14.99716667,9.780866667,5.5854,11.62353333,8.3167,30.37323333,22.00923333,24.8338,22.52163333,15.4321,13.85763333,15.3999,22.45753333,25.0335,22.89243333,25.2513,6.769166667,7.2895,8.172266667,19.08273333,24.7325,16.8763,19.75523333
695,27.21719355,26.22012903,14.70648387,14.21880645,13.60770968,18.58958065,14.77835484,11.80525806,12.32441935,11.11616129,23.82674194,21.05632258,27.76235484,29.29029032,31.05306452,16.54035484,19.70722581,27.38448387,24.89122581,18.84383871,18.15654839,17.78554839,20.20845161,16.56019355,17.38454839,19.58529032,24.40635484,19.22154839,27.11987097,17.71790323,21.52880645,22.49306452,26.17709677,27.08654839,24.847,14.05174194,23.04880645,22.33512903,14.3946129,14.49709677,10.27374194,7.907064516,4.869903226,8.526322581,14.08929032,8.239129032,6.310064516,5.459935484,6.325806452,14.37487097,14.68677419,17.92558065,13.49925806,13.39393548,10.65487097,10.11496774,9.477419355,7.448612903,8.262,9.012516129,11.74993548,13.36416129,4.566290323,9.568032258,9.203387097,12.52270968,10.42780645,7.102645161,9.177225806,11.35825806,11.54480645,12.11154839,18.50619355,13.4416129,11.24222581,5.095,9.610258065,5.309032258,5.680677419,13.08564516,10.59483871,27.1416129,25.08964516,15.21077419,16.12874194,10.75,22.33245161,12.30429032,9.433709677,14.681,13.67064516,17.3656129,18.20503226,18.96177419,17.48264516,11.74787097,7.844290323,15.62,12.41019355,32.10993548,23.19880645,26.17916129,23.55541935,17.92441935,16.11516129,16.36919355,23.0996129,25.55977419,23.31441935,25.63290323,8.670709677,9.129967742,8.551290323,24.21677419,27.25854839,18.93893548,22.35183871
700,32.09635484,32.94090323,18.57619355,18.65993548,15.89764516,22.24596774,16.96212903,15.8336129,16.15748387,15.00767742,30.18625806,26.55941935,31.97829032,34.4223871,35.90748387,21.13203226,24.71222581,33.13025806,31.56254839,23.83932258,24.65351613,23.669,25.88683871,21.71296774,22.0533871,22.28983871,27.61835484,25.64448387,31.17809677,20.5866129,24.52,26.47974194,32.19316129,32.19596774,29.70312903,18.16148387,29.17403226,26.37022581,18.93254839,22.04822581,16.06780645,11.94587097,7.544580645,12.01832258,16.24087097,11.334,9.31816129,9.123354839,10.3743871,22.1113871,22.4286129,25.88516129,20.66941935,19.94812903,16.23251613,15.50135484,13.61474194,12.25580645,14.06974194,12.44022581,19.05274194,16.28303226,8.250903226,14.48077419,15.84029032,15.72316129,13.41429032,9.743451613,12.95716129,15.4646129,14.60151613,15.92170968,24.69458065,18.13567742,15.55258065,7.842548387,16.03535484,8.939129032,9.430677419,16.38196774,12.88770968,30.46319355,28.70548387,15.65248387,16.71564516,11.11232258,25.90287097,15.98051613,11.94619355,16.05235484,15.56083871,20.97464516,22.03125806,22.41351613,20.3813871,14.22412903,10.56848387,19.9073871,16.72029032,33.96648387,24.42845161,27.99722581,24.94406452,19.87283871,17.83574194,17.14174194,23.76222581,26.01093548,23.56432258,25.55103226,10.38890323,10.76403226,8.782967742,27.87496774,28.85112903,20.66680645,24.66241935
